   #Iter           <M>_x           <M>_y           <M>_z             <M>        M_{stdv}
       0  4.12809015E-01 -1.21893138E-02 -6.83336087E-02  1.01696657E+00  4.27088270E-02
      50  3.55133179E-01 -8.93179437E-02 -1.90549453E-01  1.00887538E+00  7.43195231E-02
     100  3.48877687E-01  8.05262538E-02 -1.55930229E-01  9.52670857E-01  5.67564024E-02
     150  3.73998781E-01  3.25060732E-02 -2.74505933E-01  9.67014214E-01  6.48095766E-02
     200  4.21967308E-01  2.59269743E-02 -2.10275114E-01  9.93913720E-01  6.11435314E-02
     250  4.32166807E-01 -1.09555842E-01 -2.82302434E-01  1.01432936E+00  8.00279259E-02
     300  2.76099720E-01 -1.91999050E-01 -2.23420267E-01  9.20440890E-01  6.09955911E-02
     350  2.77651142E-01 -1.91738454E-01 -1.79125662E-01  9.78865656E-01  9.03405515E-02
     400  1.55399426E-01 -7.27378024E-02 -1.85104371E-01  9.66750574E-01  7.36223552E-02
     450  8.62671801E-02 -5.00908179E-02 -2.13829375E-01  9.45485318E-01  1.04407733E-01
     500  9.42991071E-02 -6.75842670E-02 -1.22107052E-01  9.45624460E-01  7.66144036E-02
     550  3.58104796E-02 -1.18283774E-01 -1.09310010E-01  8.81520356E-01  6.13778873E-02
     600 -7.41593881E-03 -1.97347578E-01 -3.50477118E-02  8.88698313E-01  6.52475016E-02
     650 -2.31669835E-02 -6.10099644E-02 -4.98054507E-02  8.46750228E-01  1.31221575E-01
     700 -3.65570094E-02 -4.71672752E-02 -7.49160900E-02  9.59386173E-01  8.71749742E-02
     750 -1.17331577E-01  6.38392327E-02 -4.41061750E-02  9.16225807E-01  1.02233917E-01
     800 -1.32050288E-01  4.09158882E-03 -1.81854478E-01  1.00294097E+00  5.62836565E-02
     850 -1.35392560E-01  1.20969379E-01 -8.90994971E-02  1.05588230E+00  4.71700317E-02
     900  2.82570721E-03  1.19934441E-01 -1.08370505E-01  1.01138462E+00  4.09067003E-02
     950 -4.64065667E-02  1.45014424E-01 -1.28791201E-01  9.64898955E-01  3.17726985E-02
    1000 -5.40290723E-02  1.90695908E-01 -1.48523437E-01  9.23059999E-01  1.00375253E-01
    1050 -1.53865832E-01  1.95992018E-01 -1.87054908E-01  9.48545070E-01  1.08056375E-01
    1100 -1.61239391E-02  1.55469404E-01 -9.13235409E-02  8.93674405E-01  1.00025584E-01
    1150 -1.44750508E-02  2.45867555E-01 -8.58172335E-02  9.68556621E-01  7.76952958E-02
    1200 -1.16859066E-02  2.86627839E-01  1.17471786E-03  9.52763484E-01  4.48447426E-02
    1250  4.60141237E-02  2.59875843E-01 -2.64248146E-02  9.42509276E-01  3.15592677E-02
    1300  3.02787805E-02  2.50947713E-01 -2.11762628E-02  9.09500700E-01  5.50246089E-02
    1350 -1.14202777E-01  2.46517648E-01 -1.50129691E-01  9.89204831E-01  6.59357790E-02
    1400 -1.26541046E-01  2.18456473E-01 -1.20529709E-01  9.94445209E-01  2.79973911E-02
    1450 -1.38695402E-01  1.70601810E-01 -5.40536738E-02  9.67443586E-01  2.48740371E-02
    1500 -9.72074195E-02  1.82015763E-01 -1.20390015E-01  1.01787956E+00  6.78255302E-02
    1550 -1.81575807E-01  1.93674925E-01 -1.56197295E-01  1.01634278E+00  7.78885291E-02
    1600 -5.78738589E-02  2.21692514E-01 -1.52540591E-01  9.53879013E-01  1.21135938E-01
    1650 -8.58271030E-02  2.97285684E-01 -1.68663084E-01  9.67386271E-01  5.11730118E-02
    1700 -3.29081317E-02  3.86007862E-01 -1.67163711E-01  1.03720649E+00  7.54933140E-02
    1750  1.61981281E-02  4.28002356E-01 -1.48140350E-01  1.00106440E+00  1.28360212E-02
    1800  2.41116006E-02  2.53983501E-01 -8.93523044E-02  9.51356162E-01  7.62152868E-02
    1850  3.48649538E-02  3.29875367E-01 -1.55923278E-01  9.44366192E-01  5.88407677E-02
    1900  1.01615584E-01  3.01707457E-01 -2.43466737E-01  9.08190175E-01  9.29034446E-02
    1950 -3.62730195E-02  4.44744172E-01 -9.49091130E-02  1.00980301E+00  5.16058211E-02
