   #Iter           <M>_x           <M>_y           <M>_z             <M>        M_{stdv}
       0 -4.03992379E-01 -1.95845104E-02  1.91170028E-01  1.82275832E+00  1.19430445E-02
      50 -3.87136522E-01  6.27863661E-03  1.93396291E-01  1.81885886E+00  5.19841739E-03
     100 -4.02305100E-01 -1.73585687E-02  1.97623554E-01  1.82065435E+00  1.68381956E-02
     150 -3.84500057E-01 -3.97359221E-02  1.88991298E-01  1.81235055E+00  1.46698472E-02
     200 -4.13448567E-01 -4.45401782E-02  2.15516718E-01  1.80883108E+00  1.11346657E-02
     250 -4.46239280E-01 -8.38024160E-02  2.04376151E-01  1.80617718E+00  1.14474022E-02
     300 -4.41356704E-01 -5.46398850E-02  2.34787973E-01  1.82169272E+00  9.51269331E-03
     350 -4.17399221E-01 -7.37887724E-02  2.80566816E-01  1.81907185E+00  5.43846038E-03
     400 -4.04447311E-01 -5.93732692E-02  2.66087211E-01  1.81064275E+00  1.73395822E-02
     450 -4.21661695E-01 -7.50000544E-02  2.59979684E-01  1.81213831E+00  1.73409153E-02
     500 -4.10605334E-01 -6.83741068E-02  2.42945799E-01  1.80922189E+00  1.76263121E-02
     550 -3.71030058E-01 -4.61051388E-02  2.70172230E-01  1.81697541E+00  4.76992628E-03
     600 -3.38215918E-01 -4.05140455E-02  2.81690852E-01  1.79479758E+00  1.33747964E-02
     650 -2.93131332E-01 -1.93988685E-02  2.76132925E-01  1.79722828E+00  1.76896622E-02
     700 -2.91240449E-01  8.50638415E-03  2.23798874E-01  1.80123429E+00  1.91097070E-02
     750 -2.48667416E-01  5.10814311E-02  1.91492665E-01  1.80375546E+00  1.24859001E-02
     800 -2.28190578E-01  3.42817426E-02  1.82700042E-01  1.79721931E+00  3.02994782E-02
     850 -2.03235550E-01  1.22406541E-02  2.10185086E-01  1.80424367E+00  1.20832117E-02
     900 -2.62725250E-01 -1.45774689E-02  2.32383380E-01  1.79820466E+00  1.53014287E-02
     950 -2.46115828E-01  1.96848851E-02  2.16189991E-01  1.80440089E+00  1.41132039E-02
    1000 -2.12558457E-01 -1.54925659E-02  2.36443366E-01  1.81048746E+00  2.47967230E-02
    1050 -2.02175995E-01 -3.69502248E-02  2.62388708E-01  1.80861519E+00  1.54490786E-02
    1100 -1.84674278E-01 -7.22269518E-02  2.68610522E-01  1.79296321E+00  2.56380484E-02
    1150 -1.82464672E-01 -5.29090735E-02  2.21967019E-01  1.79710953E+00  1.10150628E-02
    1200 -1.60200405E-01 -7.83291970E-02  2.06444615E-01  1.78907681E+00  1.36012582E-02
    1250 -1.92481355E-01 -7.80588171E-02  1.92173339E-01  1.79361097E+00  9.34075188E-03
    1300 -2.18870695E-01 -9.19189385E-02  1.93555207E-01  1.80947814E+00  1.46510818E-02
    1350 -2.06937403E-01 -6.13673234E-02  1.67116258E-01  1.81177102E+00  2.37645330E-02
    1400 -1.71679129E-01 -4.46156368E-02  1.83969287E-01  1.79797068E+00  1.83790571E-02
    1450 -2.34141497E-01 -4.58932299E-02  1.95396241E-01  1.81570896E+00  2.01941691E-02
    1500 -2.20237231E-01 -4.88335999E-02  1.80196045E-01  1.81414798E+00  1.33669537E-02
    1550 -2.24393155E-01 -5.46543190E-02  2.15024833E-01  1.80111690E+00  1.59156839E-02
    1600 -2.55254655E-01 -1.07746054E-02  2.11677735E-01  1.80691289E+00  9.71613345E-03
    1650 -2.75885787E-01 -1.79466122E-03  2.42484474E-01  1.81040010E+00  1.18291817E-02
    1700 -2.88508392E-01  3.10734247E-02  2.68464131E-01  1.80391150E+00  1.70692029E-02
    1750 -3.00898828E-01  2.13377732E-02  2.79041739E-01  1.80357113E+00  1.39513434E-02
    1800 -3.08576946E-01 -9.79693594E-04  3.04483198E-01  1.80601460E+00  1.60838137E-02
    1850 -3.28589632E-01 -8.36250536E-03  3.01643721E-01  1.79564700E+00  2.30212387E-02
    1900 -3.30359216E-01  1.02280710E-02  2.93013907E-01  1.80819874E+00  2.30268670E-02
    1950 -3.10652591E-01  5.44494850E-03  2.95354165E-01  1.79121734E+00  2.09503208E-02
    2000 -3.20081950E-01 -3.30316095E-02  2.66323937E-01  1.81632151E+00  1.91319628E-02
    2050 -3.24728353E-01 -2.84964807E-02  2.39185512E-01  1.81000755E+00  1.21407514E-02
    2100 -3.29141932E-01 -3.05192712E-02  2.17345274E-01  1.81909735E+00  1.29817670E-02
