   #Iter           <M>_x           <M>_y           <M>_z             <M>        M_{stdv}
       0  1.52604956E-01 -8.29457077E-01 -2.77416823E-01  1.57841971E+00  2.45252735E-02
      50  1.08022363E-01 -8.36707630E-01 -2.45328674E-01  1.59490555E+00  4.01191102E-02
     100  1.52362706E-01 -8.28628743E-01 -2.50631932E-01  1.59056336E+00  2.67021550E-02
     150  1.87341272E-01 -8.38663044E-01 -2.58799690E-01  1.60611498E+00  3.92827042E-02
     200  1.91874587E-01 -9.21734632E-01 -2.30742797E-01  1.60896828E+00  3.95948113E-02
     250  2.04020350E-01 -9.00330403E-01 -3.15815752E-01  1.61167133E+00  1.38421915E-02
     300  1.65202791E-01 -9.14776352E-01 -3.57253922E-01  1.60710779E+00  1.83467027E-02
     350  9.91490730E-02 -9.02760358E-01 -3.02744534E-01  1.60942077E+00  3.22128993E-02
     400  1.55316156E-01 -9.63743980E-01 -2.88056483E-01  1.62229672E+00  2.91731872E-02
     450  1.47290625E-01 -9.19013934E-01 -2.50596942E-01  1.59712634E+00  3.79056646E-02
     500  1.90975627E-01 -9.12732360E-01 -2.40848077E-01  1.60782587E+00  1.96149427E-02
     550  2.12138928E-01 -8.78904719E-01 -1.98002708E-01  1.59978605E+00  2.55975217E-02
     600  1.90148048E-01 -9.21918257E-01 -1.60583246E-01  1.61552243E+00  2.62950146E-02
     650  2.07113329E-01 -9.13056809E-01 -1.45069225E-01  1.60454475E+00  2.38602798E-02
     700  2.00774946E-01 -8.96762116E-01 -2.09224193E-01  1.63138733E+00  1.48355944E-02
     750  2.56742816E-01 -8.47093083E-01 -1.72541403E-01  1.63092392E+00  1.91798425E-02
     800  2.26231459E-01 -8.55816544E-01 -1.76294837E-01  1.61414986E+00  3.65611660E-02
     850  1.80888360E-01 -8.63649772E-01 -1.18280011E-01  1.62025464E+00  2.65518635E-02
     900  1.72525987E-01 -8.85317514E-01 -1.09532538E-01  1.62854932E+00  2.39969644E-02
     950  1.76949588E-01 -8.53256772E-01 -1.21430126E-01  1.62157578E+00  3.38728287E-02
    1000  1.75445258E-01 -9.25634245E-01 -1.27326119E-01  1.61814166E+00  3.21629603E-02
    1050  1.69586400E-01 -9.28456033E-01 -1.27263086E-01  1.61455262E+00  1.90193072E-02
    1100  1.13188861E-01 -9.21031421E-01 -5.33518954E-02  1.60313741E+00  2.60003014E-02
    1150  6.17053736E-02 -8.81178421E-01 -1.33814839E-01  1.60998098E+00  2.24521128E-02
    1200  4.99548437E-02 -8.83568240E-01 -1.63134976E-01  1.61298316E+00  1.68872795E-02
    1250  2.66961631E-02 -8.97047905E-01 -2.53650216E-01  1.61105864E+00  1.31886505E-02
    1300 -5.81100788E-03 -9.04260310E-01 -2.73209657E-01  1.60326089E+00  8.90250585E-03
    1350 -1.19962094E-03 -8.92564244E-01 -3.20849554E-01  1.60089867E+00  3.92546523E-02
    1400  5.71327215E-03 -9.22003235E-01 -3.51903017E-01  1.62003842E+00  2.31298854E-02
    1450 -1.61532881E-03 -8.97475328E-01 -3.40779191E-01  1.58397067E+00  1.78124725E-02
    1500  3.11340591E-02 -9.58593985E-01 -3.01196781E-01  1.60317430E+00  2.34400983E-02
    1550  6.03923896E-02 -9.85926627E-01 -2.57939170E-01  1.58826520E+00  2.12993462E-02
    1600  6.85651898E-02 -9.98164566E-01 -2.63263718E-01  1.58994530E+00  3.73919533E-02
    1650  5.89605121E-02 -1.02866344E+00 -2.42642941E-01  1.59151206E+00  3.38707926E-02
    1700  6.43862706E-02 -1.05103615E+00 -2.43279054E-01  1.59137666E+00  3.05600905E-02
    1750  1.19219401E-01 -1.04035597E+00 -2.19698946E-01  1.59700340E+00  3.55882674E-02
    1800  1.46858433E-01 -1.04550549E+00 -3.04408547E-01  1.59633183E+00  2.88487908E-02
    1850  7.37089903E-02 -1.05912681E+00 -3.44914216E-01  1.61507035E+00  2.80033631E-02
    1900  9.88863422E-02 -1.09611821E+00 -3.51771653E-01  1.63445179E+00  1.84859115E-02
    1950  1.24640601E-01 -1.03964470E+00 -3.77967036E-01  1.59445008E+00  4.33982892E-02
