   #Iter           <M>_x           <M>_y           <M>_z             <M>        M_{stdv}
       0  1.00296603E-02 -1.25091207E-02 -4.39003643E-02  7.76310440E-02  1.43547271E-02
      50 -9.82710406E-02  3.81351003E-02  4.21054078E-02  1.24483805E-01  6.20273847E-02
     100 -3.61173316E-02 -7.39485968E-02 -1.90993248E-03  1.07371609E-01  3.62041488E-02
     150  4.18451313E-02  1.72972928E-02 -4.12662976E-02  9.50863669E-02  5.06601074E-02
     200 -1.58196827E-02  5.07895941E-02 -2.87214248E-02  7.35189441E-02  2.48958170E-02
     250  9.70743431E-02  5.53057098E-02 -2.28746579E-02  1.34638644E-01  6.02671510E-02
     300  8.94954701E-02 -6.60875519E-02 -1.61751495E-02  1.38002971E-01  5.45339760E-02
     350 -8.88844980E-02 -9.36056906E-02  3.91613379E-02  1.54297443E-01  3.89877416E-02
     400  2.17458652E-03 -1.02100109E-02  1.16247078E-02  4.41752465E-02  2.13795890E-02
     450  3.64352855E-02 -2.59449886E-02  1.02575761E-01  1.31921154E-01  1.61830083E-02
     500  5.20305141E-02  4.46758872E-02  4.92030100E-02  1.13501723E-01  6.11731296E-02
     550  4.76691752E-03  6.09230406E-02 -3.90884323E-02  1.12001819E-01  4.24033687E-02
     600  4.25343693E-02  5.82864486E-02 -6.13297012E-03  1.00313426E-01  3.09216528E-02
     650 -4.88234554E-02  5.27952365E-02 -4.75171506E-02  1.10995341E-01  4.51500936E-02
     700 -3.64346516E-02  2.48813557E-02 -5.79205044E-03  1.02918456E-01  3.84499542E-02
     750 -7.94361368E-02 -6.43313231E-02 -3.72080708E-02  1.23538219E-01  6.34239995E-02
     800 -6.59587583E-02 -1.45599190E-02 -2.20757078E-03  1.07478839E-01  2.81385606E-02
     850  4.34624573E-02  3.72279677E-02  1.85623122E-02  7.53628444E-02  4.61213899E-02
     900 -8.02164189E-02  4.68155844E-03 -6.36060275E-02  1.26851435E-01  3.97984358E-02
     950 -1.12551340E-01 -5.28136661E-02 -4.08601624E-02  1.37736379E-01  7.06015782E-02
    1000 -1.38643840E-01 -6.95017338E-02  1.44979996E-01  2.20322859E-01  4.01469399E-02
    1050 -3.55238059E-03 -3.81153008E-02  2.01718142E-03  1.03518346E-01  2.82917061E-02
    1100  1.79215777E-02  5.64372197E-03 -1.59307900E-02  8.17260701E-02  4.42930346E-02
    1150 -3.65556269E-02  3.47216370E-02 -1.55782431E-02  6.44452479E-02  1.74603479E-02
    1200 -5.55440387E-02  1.74138279E-02 -2.60395949E-02  1.01200687E-01  6.02044990E-02
    1250 -1.66080655E-02 -3.05438338E-02 -1.51778130E-02  9.45481348E-02  2.55634705E-02
    1300  3.24871746E-02 -3.30570858E-02 -1.08726283E-02  8.96838258E-02  1.97033056E-02
    1350  3.35174546E-02 -1.80281881E-02 -2.14927688E-02  8.22624784E-02  2.02853416E-02
    1400 -5.84027243E-02  4.93392616E-02 -1.52577509E-02  1.11765403E-01  2.87333804E-02
    1450 -6.98926059E-02  3.04053840E-02  7.53812473E-02  1.14878896E-01  5.08186837E-02
    1500 -3.71916517E-02 -1.80450011E-02  3.59847215E-02  7.94200381E-02  2.20034655E-02
    1550 -2.64739882E-02 -6.55480585E-02  4.73974688E-02  1.17068736E-01  2.80068846E-02
    1600  1.00948154E-02 -6.84919379E-02 -2.32691684E-02  9.83826359E-02  2.62876518E-02
    1650  2.27703343E-03 -7.96489738E-02  8.03635833E-03  1.29147756E-01  2.83601921E-02
    1700  9.76042149E-02 -7.09272013E-02  4.15634082E-04  1.46655278E-01  7.56043160E-02
    1750  2.78734853E-02  2.15529624E-03  1.11744200E-04  8.79871791E-02  3.78244903E-02
    1800 -4.41069157E-03 -3.44738273E-03  2.84138289E-02  7.54447736E-02  2.81792463E-02
    1850  5.69505856E-02 -4.51020933E-02  1.81145798E-03  1.08468670E-01  4.17075363E-02
    1900  1.42662045E-02  8.43772157E-03  4.75472608E-02  9.31623063E-02  4.62366613E-02
    1950 -5.19909790E-02 -9.92983119E-02 -2.14133570E-02  1.43209946E-01  4.56718370E-02
    2000 -4.22823259E-02 -3.40998862E-02  6.43737454E-03  1.11504526E-01  2.92471367E-02
    2050 -3.50675080E-02 -2.67508101E-02 -1.63082204E-02  7.52948411E-02  1.93709284E-02
