   #Iter           <M>_x           <M>_y           <M>_z             <M>        M_{stdv}
       0 -1.10658065E-01  5.12852169E-01  3.55901545E-01  1.69270067E+00  9.17739374E-03
      50 -4.48591662E-02  4.79778841E-01  3.67076690E-01  1.70756212E+00  1.12385974E-02
     100  6.68833052E-03  4.39958097E-01  3.87277094E-01  1.72285720E+00  1.94380174E-02
     150  6.85347878E-02  4.30625786E-01  4.41671427E-01  1.70452251E+00  2.19735915E-02
     200  5.12499224E-02  4.35150859E-01  4.54321571E-01  1.71391028E+00  2.77852953E-02
     250  3.50650018E-02  4.51931877E-01  4.77321752E-01  1.70631003E+00  1.53337856E-02
     300  7.84991678E-02  4.32218878E-01  5.14304992E-01  1.70444117E+00  1.93191418E-02
     350  1.23340105E-01  4.27576949E-01  5.42345010E-01  1.69161818E+00  2.31947061E-02
     400  1.41731193E-01  4.40639518E-01  5.58068992E-01  1.71690208E+00  2.54345264E-02
     450  2.07834052E-01  4.19869491E-01  5.54981605E-01  1.71399849E+00  2.50434104E-02
     500  1.52397855E-01  4.01072467E-01  5.89711898E-01  1.71331347E+00  2.98076587E-02
     550  1.31836074E-01  3.83032820E-01  5.75713799E-01  1.69552264E+00  1.66637948E-02
     600  1.32537389E-01  3.78107232E-01  5.77663328E-01  1.70661519E+00  1.86659381E-02
     650  1.09857272E-01  3.79291443E-01  5.43389059E-01  1.71184832E+00  2.05744174E-02
     700  9.99014317E-02  4.14918107E-01  5.69296466E-01  1.71438942E+00  2.16428416E-02
     750  9.20596736E-02  4.16003886E-01  5.74049575E-01  1.72524032E+00  1.30192868E-02
     800  9.97061019E-02  4.18618905E-01  5.64304696E-01  1.70972282E+00  9.25753528E-03
     850  1.46411531E-01  4.02463677E-01  5.04017102E-01  1.70865699E+00  2.91199071E-02
     900  1.55009677E-01  3.99129431E-01  5.52978190E-01  1.71190849E+00  9.70056122E-03
     950  1.45795273E-01  3.96279730E-01  5.58371190E-01  1.69414718E+00  1.51400265E-02
    1000  1.50710926E-01  3.87602666E-01  5.63959743E-01  1.70851839E+00  2.88019835E-02
    1050  1.06757469E-01  4.01815828E-01  5.38848370E-01  1.69947277E+00  3.82377275E-02
    1100  7.57438164E-02  4.15196798E-01  5.82839475E-01  1.72088636E+00  2.21856131E-02
    1150  4.08314309E-02  4.09675343E-01  5.30835122E-01  1.70054230E+00  2.05996055E-02
    1200  3.73289313E-02  4.06103671E-01  5.69372492E-01  1.71240139E+00  1.99955091E-02
    1250  5.71697576E-02  4.02282264E-01  5.95078500E-01  1.71623654E+00  2.04348897E-02
    1300  4.78559726E-02  3.98182822E-01  6.46439380E-01  1.72186513E+00  2.06635481E-02
    1350  3.68513718E-02  3.88976172E-01  6.34593068E-01  1.72364910E+00  1.82440350E-02
    1400  3.04463247E-02  3.68924676E-01  6.26686732E-01  1.72100838E+00  1.77203381E-02
    1450  5.38582139E-02  3.29086895E-01  6.40505342E-01  1.74405964E+00  3.62452940E-03
    1500  2.88229624E-02  3.34449805E-01  6.48152312E-01  1.73048291E+00  1.77606951E-02
    1550  6.25089389E-02  2.96824807E-01  6.16204814E-01  1.71452924E+00  1.47073366E-02
    1600  1.12194325E-01  2.90377260E-01  6.30459000E-01  1.71388019E+00  2.57204339E-02
    1650  8.06159191E-02  2.63420083E-01  6.61804402E-01  1.71128840E+00  1.55966747E-02
    1700  1.60026093E-01  2.27982822E-01  6.88872691E-01  1.69423987E+00  1.88416620E-02
    1750  1.44450177E-01  2.19726401E-01  7.58222729E-01  1.71320028E+00  2.57983361E-02
    1800  1.79133685E-01  1.94316468E-01  7.67756929E-01  1.70999681E+00  2.56865756E-02
    1850  1.81707701E-01  2.05579566E-01  7.17246618E-01  1.69989114E+00  1.76733258E-02
    1900  2.00194106E-01  2.11965182E-01  7.52986520E-01  1.71859697E+00  8.39170390E-03
