   #Iter           <M>_x           <M>_y           <M>_z             <M>        M_{stdv}
       0 -2.91984807E-03 -2.79931227E-02 -1.24765697E-01  1.70962991E-01  3.31117882E-02
      50  8.15734629E-02 -1.14005142E-01  8.28875924E-02  1.92060366E-01  7.25548338E-02
     100  2.05152789E-02  5.05005128E-03  1.29558294E-02  9.80835462E-02  2.66326675E-02
     150  1.28884262E-01  1.83205268E-02  1.77037781E-01  2.48562619E-01  9.36791002E-02
     200 -2.09737637E-02  1.94789540E-01 -1.53702120E-02  2.06145242E-01  6.40528670E-02
     250 -2.18275783E-02 -8.21468330E-02 -4.46167267E-02  1.41880645E-01  5.08443259E-02
     300 -4.17991807E-02 -5.06594298E-02 -1.64725745E-02  1.26410558E-01  2.15624339E-02
     350 -1.37933232E-02 -5.86177669E-02  6.37768324E-02  1.14697337E-01  7.23963042E-02
     400  3.56467854E-02  4.75082626E-02  1.89277843E-02  1.19366617E-01  6.59816398E-02
     450  3.51119510E-02  3.82908810E-05  3.11860342E-02  1.36805409E-01  2.24195678E-02
     500  6.90953761E-03  2.30518205E-02 -6.57474237E-02  1.52797256E-01  3.58175486E-02
     550 -5.51897914E-02 -2.99442602E-02  7.71900753E-03  1.18052084E-01  4.29971342E-02
     600  5.36532182E-02 -3.52662829E-02 -1.53283385E-04  1.36857859E-01  3.89180123E-02
     650  3.68571309E-02 -6.89843807E-02  5.18973704E-02  1.22841151E-01  2.57616854E-02
     700 -3.22413244E-02  4.30674300E-02  6.35798529E-02  1.17060421E-01  5.77114820E-02
     750 -2.32572511E-02 -7.34179581E-02  1.84359802E-02  1.33087889E-01  4.21963987E-02
     800 -2.88068812E-01  4.46032836E-02 -6.06730039E-02  3.03831146E-01  9.63504179E-02
     850  3.50975904E-02 -5.88954977E-02  6.96283039E-02  1.50245761E-01  3.85953583E-02
     900  5.50909415E-03 -9.10372351E-02 -1.69846262E-02  1.26735402E-01  5.77759047E-02
     950 -4.20204876E-02  6.28389284E-03  5.84632611E-02  1.54805126E-01  6.13641102E-02
