   #Iter           <M>_x           <M>_y           <M>_z             <M>        M_{stdv}
       0 -5.65164104E-01  1.42648633E-01  8.21377686E-02  1.51106036E+00  2.71522223E-02
      50 -5.48121045E-01  1.48232218E-01 -3.01164721E-03  1.52599857E+00  2.74111828E-02
     100 -5.53988979E-01  1.38505644E-01 -6.50131575E-02  1.52010704E+00  3.22428194E-02
     150 -6.47854972E-01  5.75062887E-02 -8.77257276E-02  1.49199399E+00  2.92721822E-02
     200 -6.51836865E-01  8.30394826E-02 -9.82099586E-02  1.50208536E+00  3.34419431E-02
     250 -6.42601237E-01  6.81253078E-02 -7.48647292E-02  1.49035057E+00  3.04770520E-02
     300 -6.29199284E-01  4.69427075E-02 -3.66042752E-02  1.48139987E+00  3.02653343E-02
     350 -6.72833741E-01  3.07429778E-02 -4.10088020E-02  1.51108757E+00  2.89079581E-02
     400 -6.71807173E-01  7.00996325E-02  5.93391105E-03  1.52176236E+00  3.78664226E-02
     450 -6.68647299E-01  7.10066853E-02 -4.57019118E-02  1.53046167E+00  2.39248659E-02
     500 -6.27370155E-01  8.67758423E-02 -1.17597520E-01  1.52060000E+00  3.22200322E-02
     550 -6.26407347E-01  7.85375721E-02 -3.17731886E-02  1.49941562E+00  1.40671517E-02
     600 -6.66122118E-01  5.24783425E-02 -1.22025952E-01  1.54239125E+00  3.90707063E-02
     650 -6.77278805E-01  3.06748187E-02 -1.68458142E-01  1.52229124E+00  2.15131769E-02
     700 -6.73567702E-01  3.10989207E-02 -1.63622240E-01  1.51083439E+00  2.31452874E-02
     750 -6.59018183E-01  5.08825733E-02 -1.65054528E-01  1.51515464E+00  1.89257821E-02
     800 -6.50593536E-01 -8.57179082E-04 -9.32473953E-02  1.52875550E+00  3.53035521E-02
     850 -6.16200503E-01  1.32020484E-02 -9.48089569E-02  1.48544151E+00  2.26461507E-02
     900 -5.87464825E-01 -9.14681550E-03 -6.23614797E-02  1.49121089E+00  4.21801297E-02
     950 -5.94763857E-01  9.41454709E-02 -7.76632412E-02  1.52386542E+00  1.85993002E-02
    1000 -5.86755745E-01  6.82769301E-02 -1.23446343E-01  1.52419557E+00  2.13951021E-02
    1050 -5.19726726E-01  1.10945289E-01 -1.57096824E-01  1.53427141E+00  3.75505364E-02
    1100 -5.12141937E-01  1.12266847E-01 -1.17163559E-01  1.50776409E+00  2.59566920E-02
    1150 -4.73673704E-01  1.56533239E-01 -9.71805013E-02  1.50923600E+00  1.79377933E-02
    1200 -4.70807285E-01  1.25538671E-01 -9.56521480E-02  1.51898335E+00  1.70379132E-02
    1250 -5.23757552E-01  1.66701946E-01 -9.87402182E-02  1.52471851E+00  3.36545471E-02
    1300 -5.76733908E-01  1.63209277E-01 -7.57812210E-02  1.54244284E+00  1.76977099E-02
    1350 -5.90067400E-01  1.81043549E-01 -7.79103015E-02  1.52877873E+00  1.52849582E-02
    1400 -6.37815783E-01  1.50664708E-01 -9.91160226E-02  1.54060850E+00  1.61309267E-02
    1450 -6.21857829E-01  1.37413848E-01 -8.71102871E-02  1.52000560E+00  7.62640918E-03
    1500 -5.87489440E-01  5.40942204E-02  2.20548828E-02  1.51102069E+00  2.57631297E-02
    1550 -5.20680392E-01  1.32632932E-01  3.68661612E-02  1.49615896E+00  1.29149313E-02
    1600 -5.41091578E-01  1.37221224E-01  7.17067898E-02  1.51333972E+00  3.07192695E-02
    1650 -6.04394698E-01  1.19945605E-01  5.02412718E-02  1.52703815E+00  1.68595719E-02
    1700 -6.00368886E-01  1.16064198E-01  2.18409866E-02  1.55096228E+00  3.57630439E-02
    1750 -6.43947191E-01  7.19225381E-02 -6.21126651E-02  1.53653380E+00  4.25335254E-02
    1800 -6.41899396E-01  1.49703911E-01 -2.73340956E-02  1.51835976E+00  2.94823048E-02
    1850 -6.29196394E-01  1.25905086E-01 -4.13356595E-02  1.49552429E+00  2.37354780E-02
    1900 -6.83229101E-01  7.22619820E-02 -6.40018241E-02  1.52723385E+00  2.35365601E-02
    1950 -6.86130170E-01  5.00179328E-02 -5.07551630E-02  1.51528963E+00  1.67986946E-02
    2000 -6.64331095E-01  3.35333793E-02 -3.72457650E-02  1.50895234E+00  2.74629282E-02
    2050 -6.38128842E-01  2.01991756E-03 -4.06082325E-02  1.49026669E+00  1.76882125E-02
    2100 -6.04759210E-01  6.61713978E-02 -2.27783201E-03  1.50281579E+00  2.82247599E-02
    2150 -5.92249130E-01  4.30061606E-02  6.71585275E-03  1.53175070E+00  3.33656724E-02
    2200 -6.20141582E-01 -1.33456219E-02  2.68566510E-03  1.52689142E+00  1.87114873E-02
    2250 -7.01220057E-01  9.88406978E-03 -3.77409392E-02  1.51255885E+00  3.33926407E-02
    2300 -6.93309374E-01 -5.01814722E-02 -4.24111464E-02  1.49899753E+00  4.74308131E-02
    2350 -6.29923299E-01 -6.71238054E-02 -6.49933308E-02  1.50532810E+00  4.52674928E-02
    2400 -6.00267420E-01 -5.87838532E-02 -1.19689794E-01  1.50793929E+00  3.89778119E-02
    2450 -6.55559352E-01  4.64180666E-03 -1.27501268E-01  1.52957201E+00  2.86842494E-02
    2500 -6.38086555E-01  3.69108744E-02 -1.03848872E-01  1.51047729E+00  1.45803759E-02
    2550 -6.62937729E-01  4.34603649E-02 -3.01718388E-02  1.53096662E+00  1.77666915E-02
    2600 -5.92088283E-01  3.53783639E-02  4.00068607E-02  1.52844414E+00  3.11515993E-02
    2650 -5.53548698E-01  7.18422127E-02  4.94948180E-02  1.52666458E+00  2.35872676E-02
    2700 -5.17058891E-01  2.94510576E-02 -1.09034079E-02  1.49596034E+00  1.86392853E-02
    2750 -5.09818196E-01  6.30766295E-02  5.92409739E-03  1.51552532E+00  5.09506865E-02
    2800 -5.34274538E-01  1.09756626E-01 -2.33844316E-03  1.50670925E+00  4.82991348E-02
    2850 -5.21265210E-01  4.97002371E-02  1.06373361E-02  1.51244847E+00  4.65620057E-02
    2900 -4.88689353E-01  6.49753564E-02  2.67223211E-02  1.53912712E+00  2.06872391E-02
