   #Iter           <M>_x           <M>_y           <M>_z             <M>        M_{stdv}
       0 -8.80108719E-01 -5.81300992E-02 -5.76743468E-01  1.63574097E+00  2.22717693E-02
      50 -8.48408983E-01 -6.39107577E-02 -5.17363910E-01  1.61425165E+00  2.58633408E-02
     100 -8.66765654E-01 -6.16009956E-02 -5.21935737E-01  1.61802606E+00  2.80212918E-02
     150 -8.66361835E-01 -1.87952116E-02 -5.34028976E-01  1.63819113E+00  2.18538723E-02
     200 -8.30457945E-01 -3.62074137E-03 -5.22815688E-01  1.63078967E+00  3.43669024E-02
     250 -8.23210468E-01  1.52635240E-02 -4.98508709E-01  1.61963872E+00  1.27127902E-02
     300 -8.11488873E-01  3.47380443E-03 -4.76676508E-01  1.61144836E+00  1.37731201E-02
     350 -8.15959556E-01 -4.21618999E-02 -4.57137955E-01  1.61046428E+00  2.94964248E-02
     400 -7.98060510E-01 -6.87686285E-02 -4.61301880E-01  1.58354907E+00  2.20711102E-02
     450 -7.43711048E-01 -1.39141833E-01 -4.60455446E-01  1.60937899E+00  2.77835705E-02
     500 -7.21103693E-01 -1.48974165E-01 -5.08375807E-01  1.62248814E+00  4.56897823E-02
     550 -7.12490657E-01 -1.83553337E-01 -4.90756015E-01  1.61608691E+00  3.43633693E-02
     600 -7.44667976E-01 -1.70365116E-01 -5.04300577E-01  1.62614746E+00  2.84937629E-02
     650 -7.19357708E-01 -1.76908763E-01 -5.62579628E-01  1.63116792E+00  3.69206479E-02
     700 -7.15317759E-01 -2.26682326E-01 -5.49125350E-01  1.62516784E+00  3.47436799E-02
     750 -6.88313983E-01 -2.37130757E-01 -5.27881725E-01  1.65640261E+00  8.02810999E-03
     800 -7.01893929E-01 -2.58114793E-01 -5.10289783E-01  1.63813587E+00  2.13721322E-02
     850 -6.99242002E-01 -2.70742511E-01 -4.26820171E-01  1.64314358E+00  1.42326588E-02
     900 -6.74213441E-01 -3.04311592E-01 -4.54291076E-01  1.63475155E+00  3.06112046E-02
     950 -7.03789316E-01 -2.99968765E-01 -4.41478980E-01  1.64065009E+00  2.85504456E-02
    1000 -7.12327213E-01 -3.01184970E-01 -4.32980650E-01  1.63890253E+00  3.37240446E-02
    1050 -6.82212186E-01 -2.63822528E-01 -4.30290491E-01  1.61821672E+00  2.08118629E-02
    1100 -7.29018413E-01 -2.33275130E-01 -4.18954444E-01  1.63349634E+00  2.43777002E-02
    1150 -7.14212048E-01 -2.18429458E-01 -4.11590105E-01  1.65168116E+00  1.43016977E-02
    1200 -7.47401264E-01 -1.94701966E-01 -4.05598703E-01  1.63441611E+00  2.56463195E-02
    1250 -7.15113498E-01 -1.79680483E-01 -4.46743817E-01  1.63128723E+00  2.38726684E-02
    1300 -7.20528596E-01 -1.19998582E-01 -4.48101127E-01  1.63717012E+00  1.18185669E-02
    1350 -6.87034907E-01 -5.78733686E-02 -4.36972921E-01  1.60198444E+00  2.48886139E-02
    1400 -7.01692665E-01 -4.05831185E-02 -4.51485250E-01  1.62687581E+00  4.18126122E-02
    1450 -6.45042358E-01 -5.46914812E-02 -4.80828991E-01  1.62221162E+00  3.67818122E-02
    1500 -6.58988355E-01 -3.68267425E-02 -5.25341630E-01  1.62836760E+00  4.44812693E-02
    1550 -6.59632856E-01  2.77825280E-02 -5.31723926E-01  1.63172658E+00  2.28825439E-02
    1600 -7.16901084E-01  5.98103625E-02 -5.59381563E-01  1.63415556E+00  1.19284586E-02
    1650 -6.93475914E-01  2.84975261E-02 -5.36578027E-01  1.64190728E+00  2.89279492E-02
    1700 -6.97211156E-01  3.30966377E-02 -5.60002584E-01  1.63036696E+00  1.74622687E-02
    1750 -7.30461150E-01  1.35553520E-02 -5.56984458E-01  1.65099560E+00  1.80512477E-02
    1800 -7.29083030E-01  4.33581939E-02 -5.24339139E-01  1.64030578E+00  3.10802168E-02
    1850 -7.45647341E-01  9.81701433E-02 -5.00947751E-01  1.64815689E+00  2.61274758E-02
    1900 -7.22928619E-01  1.29201543E-01 -5.25857451E-01  1.61902628E+00  2.18673494E-02
    1950 -7.34633819E-01  1.63365957E-01 -4.49899581E-01  1.60818305E+00  2.05821312E-02
