   #Iter           <M>_x           <M>_y           <M>_z             <M>        M_{stdv}
       0  4.25885739E-03 -4.28592339E-02  6.15386472E-02  1.14113133E-01  3.44838610E-02
      50 -2.11621456E-02 -1.07653172E-04 -5.40701176E-02  9.29786350E-02  4.42379139E-02
     100 -5.04106192E-03  8.94059158E-02  3.19940886E-02  1.05742298E-01  2.97790380E-02
     150  6.93232037E-02  2.51181608E-02 -7.57174081E-02  1.20436342E-01  4.07151252E-02
     200 -6.14727699E-02  1.68576988E-02 -6.80851533E-02  1.12576701E-01  4.17855447E-02
     250  9.18914088E-02  2.18399295E-02 -3.74807621E-02  1.18729952E-01  5.05504257E-02
     300 -7.90195494E-02 -1.07356485E-01  5.29277698E-02  1.60322590E-01  1.93315356E-02
     350  9.95593914E-02 -3.33059828E-03  2.47563614E-03  1.16498222E-01  4.72688232E-02
     400 -6.11841033E-02  3.87950241E-02 -9.67789121E-02  1.60394628E-01  4.18031901E-02
     450  1.74008513E-02  1.32425393E-02  6.40203215E-02  1.15688692E-01  4.79630022E-02
     500  2.78483079E-02 -5.19059902E-02 -2.38654235E-02  1.01091628E-01  4.33224106E-02
     550  1.04678856E-02  1.45684672E-02  7.09394279E-03  6.94880811E-02  2.41519735E-02
     600  3.86701794E-02 -7.10990736E-02 -1.57609618E-02  8.91929844E-02  6.40136604E-02
     650 -1.59548806E-02  2.04039830E-04 -1.67768479E-03  1.01667227E-01  1.87717412E-02
     700  5.01055590E-02  3.96961964E-03 -9.10159642E-02  1.24697341E-01  2.38318126E-02
     750 -1.23437204E-01  7.50664321E-02 -1.09466653E-01  1.99863846E-01  6.17401378E-02
     800  1.77995813E-02 -9.07955950E-02 -3.43697911E-02  1.24227925E-01  2.45782209E-02
     850  3.04744109E-02 -1.98576364E-02  1.49524244E-02  1.01187459E-01  4.79506346E-02
     900 -3.18611544E-02  7.40161979E-02  1.18170653E-02  1.06720245E-01  4.21647338E-02
     950  1.74896354E-02 -3.61192008E-02 -1.20064524E-02  7.73303647E-02  2.54558259E-02
    1000  2.30893028E-02 -9.08513799E-02  8.22368247E-03  1.29620295E-01  3.52913828E-02
    1050 -1.41856385E-02 -4.54937964E-02 -2.99044550E-02  9.73778837E-02  3.40911093E-02
    1100 -1.52253704E-02 -6.37983109E-02  2.37261260E-02  1.09668054E-01  4.32744298E-02
    1150  4.02737036E-02  1.38863669E-01 -2.73368236E-03  1.67634805E-01  4.32200224E-02
    1200 -3.71505886E-02 -8.84549505E-05 -5.12202046E-02  8.91508179E-02  2.06168823E-02
    1250 -5.49746830E-02  1.14351795E-01 -1.05709281E-01  1.86012482E-01  5.74946426E-02
    1300 -1.01592227E-01  3.76159648E-02 -2.54556128E-02  1.29717777E-01  6.43487380E-02
    1350  3.90292045E-02  9.59915937E-02 -3.06691738E-02  1.34740124E-01  3.47519005E-02
    1400  5.49769565E-02  2.32589219E-02 -2.80418216E-02  9.83751895E-02  1.99327204E-02
    1450  6.47328176E-02  3.97855325E-03 -3.46953170E-02  1.15817947E-01  4.74603729E-02
    1500 -8.54218520E-03 -7.28177243E-02  1.65213839E-02  1.09238762E-01  4.28636047E-02
    1550  3.43239574E-02 -1.35419793E-03 -7.08388678E-02  1.16807440E-01  4.73366417E-02
    1600 -1.03331333E-02 -3.65456904E-02  2.76673236E-02  9.18478395E-02  2.98378263E-02
    1650  4.44786801E-02  1.09801079E-01 -3.38148459E-02  1.42888081E-01  3.86082029E-02
    1700  1.58506477E-02 -1.96840005E-02 -3.79278125E-02  9.92583954E-02  1.98817461E-02
    1750 -1.96508432E-02 -5.57779289E-03  5.97046220E-02  9.89278851E-02  5.06390958E-02
    1800  6.32575789E-02 -2.78027159E-02 -5.72499973E-02  1.00429765E-01  3.95817669E-02
    1850  4.39098694E-02  6.46651129E-02  4.73573842E-03  1.00758487E-01  4.46003052E-02
    1900 -5.25996106E-02 -2.23803823E-02  7.15531569E-02  1.18710351E-01  1.98958991E-02
    1950 -4.21869391E-02 -6.35698613E-02 -7.99332024E-02  1.55614027E-01  8.40628508E-02
