   #Iter           <M>_x           <M>_y           <M>_z             <M>        M_{stdv}
       0  1.99085288E-01  4.72049221E-01 -6.93871077E-03  1.05710709E+00  5.47929067E-02
      50  2.74247323E-01  5.29549424E-01 -4.48406302E-02  1.09481857E+00  3.83892643E-02
     100  3.24257589E-01  5.33393045E-01 -8.42284187E-02  1.11238437E+00  4.16260538E-02
     150  3.72418334E-01  4.69929193E-01  1.28598468E-03  1.14052595E+00  3.92554517E-02
     200  4.19029982E-01  3.79022641E-01  3.56025746E-02  1.12556494E+00  8.30623335E-02
     250  3.31526181E-01  4.20119401E-01 -8.56704879E-02  1.07085282E+00  4.98825931E-02
     300  1.55300399E-01  5.53907534E-01 -1.12068976E-01  1.12318650E+00  4.92142347E-02
     350  1.79327971E-01  5.71774815E-01 -1.21329621E-01  1.11925560E+00  4.69436087E-02
     400  1.79065338E-01  6.59786411E-01 -1.90812736E-01  1.17090474E+00  5.60932459E-02
     450  2.46232125E-01  5.79589323E-01 -1.39361368E-01  1.10607640E+00  4.34199547E-02
     500  3.09976626E-01  5.42152865E-01 -2.13971584E-01  1.12131917E+00  1.03297569E-01
     550  2.57199765E-01  6.82170042E-01 -1.81630062E-01  1.14226486E+00  7.35491190E-02
     600  2.53376839E-01  6.57623327E-01 -2.20205822E-01  1.13611786E+00  4.22485313E-02
     650  2.56180001E-01  6.65900585E-01 -2.73633958E-01  1.16913216E+00  1.96413211E-02
     700  2.55626059E-01  6.77458835E-01 -2.55554811E-01  1.12929788E+00  7.16511997E-02
     750  2.28366574E-01  6.62515854E-01 -3.57395779E-01  1.11558346E+00  5.26660846E-02
     800  2.20394550E-01  6.62922340E-01 -3.29405019E-01  1.10019647E+00  6.24553524E-02
     850  1.90115506E-01  6.88609737E-01 -2.66107111E-01  1.06766519E+00  9.29692700E-02
     900  1.65263281E-01  6.37193380E-01 -1.51278729E-01  1.11721329E+00  1.19726847E-01
     950  1.52105326E-01  6.77178508E-01 -7.95433475E-02  1.13362876E+00  1.00858021E-01
    1000  8.34296912E-02  6.78516890E-01 -1.79735020E-01  1.09719622E+00  7.58396811E-02
    1050  7.99546264E-02  7.04402301E-01 -1.91108898E-01  1.10807904E+00  2.67408208E-02
    1100 -5.81675583E-02  7.35526774E-01 -2.35442309E-01  1.14661291E+00  7.23815065E-02
    1150 -6.61683884E-03  6.99055799E-01 -2.81652348E-01  1.12362091E+00  3.78659842E-02
    1200  1.55562238E-01  7.48806709E-01 -3.85491362E-01  1.16547913E+00  6.66098308E-02
    1250  1.27116936E-02  7.29277372E-01 -3.78029878E-01  1.13900106E+00  4.84253370E-02
    1300 -1.18733790E-02  6.85105835E-01 -2.37031889E-01  1.08212015E+00  2.69471853E-02
    1350  5.45715542E-03  6.55215698E-01 -1.26239972E-01  1.09456027E+00  3.36590902E-02
    1400 -1.40449008E-02  7.31317895E-01 -2.32270270E-01  1.12044737E+00  4.28814674E-02
    1450 -5.66639285E-02  7.88026851E-01 -2.08701347E-01  1.14332105E+00  5.73027145E-02
    1500 -9.01406210E-02  7.54856292E-01 -1.95771589E-01  1.15028899E+00  5.98097237E-02
    1550 -1.04986676E-01  6.71386589E-01 -7.52110439E-02  1.09540556E+00  5.10980409E-02
    1600 -1.11307913E-01  6.48076691E-01 -1.64364302E-01  1.12452539E+00  7.09406708E-02
    1650 -1.10793323E-01  6.42296680E-01 -1.65819276E-01  1.14837274E+00  5.18194346E-02
    1700 -7.81088971E-02  5.69565124E-01 -4.75897965E-02  1.11302240E+00  6.46931751E-02
    1750 -4.27498631E-02  6.22083995E-01 -8.91987520E-02  1.12393646E+00  3.42988790E-02
    1800 -2.17776533E-02  5.75545275E-01 -1.32110414E-01  1.11376351E+00  5.72953112E-02
    1850 -3.83860447E-02  5.84599154E-01 -1.37795541E-01  1.12231392E+00  5.67561607E-02
    1900 -5.84018635E-02  6.21753993E-01 -2.39879311E-01  1.15904231E+00  6.64465515E-02
    1950 -7.52723752E-02  5.91908792E-01 -9.78882185E-02  1.11176490E+00  6.63143071E-02
