   #Iter           <M>_x           <M>_y           <M>_z             <M>        M_{stdv}
       0 -1.43070614E-02  6.31154464E-02 -1.28448462E-03  1.90420504E-01  5.71981171E-02
      50 -1.24686327E-01 -2.20736098E-01 -1.82939821E-01  3.40446056E-01  1.05029723E-01
     100 -1.01416083E-01 -1.43785706E-01 -4.76929726E-02  2.17445721E-01  9.04553829E-02
     150 -4.47737037E-02 -4.37343039E-02  4.92274470E-02  1.72221056E-01  1.04432551E-01
     200  2.09202354E-02  3.08409432E-02 -1.05521564E-01  2.42968976E-01  5.04750891E-02
     250 -7.64095571E-02 -5.14904763E-02 -2.56151059E-02  1.91178738E-01  5.70076967E-02
     300 -9.01480482E-02 -4.99388093E-02 -3.79967103E-02  2.11279898E-01  4.91538006E-02
     350 -7.00945598E-02 -4.04554747E-02 -5.94382519E-02  1.58408022E-01  7.05576658E-02
     400  7.56662261E-02 -8.10139964E-02 -7.34373366E-02  1.67975754E-01  6.07189009E-02
     450  2.19993273E-01  1.23294407E-02 -1.13878332E-01  2.70527501E-01  9.83773960E-02
     500  1.31019467E-01 -8.46412704E-02 -4.16400450E-03  2.18984721E-01  6.88496766E-02
     550  1.55398328E-01  9.86204876E-02 -5.53838106E-02  2.49233473E-01  6.11505660E-02
     600  7.58617875E-03 -1.40713827E-01  3.72338386E-02  2.41188363E-01  1.33022274E-01
     650  1.45451417E-02  1.87090989E-01 -2.04144205E-02  1.97962646E-01  6.49822447E-02
     700  7.48089659E-02  2.29662166E-01 -1.01239051E-01  2.79936068E-01  1.09639443E-01
     750  2.18225868E-02  1.60324827E-01  1.43831668E-02  1.81062830E-01  6.69807139E-02
     800  2.16118038E-02  1.04607263E-01  1.03330019E-02  1.59400066E-01  7.86648815E-02
     850  1.15977780E-02 -5.89405338E-02  2.65004556E-02  1.48094984E-01  4.23811749E-02
     900 -5.16519747E-02 -5.74764923E-02  1.12054903E-01  1.73422155E-01  4.05547800E-02
     950  1.77774830E-02 -5.98992622E-02  9.72438975E-03  1.10784319E-01  5.11733940E-02
    1000  1.89079113E-03 -7.61112072E-02  1.16634591E-01  1.99832482E-01  5.49187749E-02
    1050  7.58143196E-02 -9.10719710E-02  6.95304535E-03  1.39119505E-01  6.26926969E-02
    1100  1.63774975E-04 -1.25808870E-01  3.65812068E-02  2.06435357E-01  4.17342391E-02
    1150  1.03406690E-01 -1.13750469E-01 -3.17392677E-03  1.91222948E-01  4.58799517E-02
    1200  1.14420876E-01 -6.03324562E-02 -2.60799358E-02  1.89954252E-01  1.00663045E-01
    1250  4.54912536E-02 -1.31917897E-01  8.36286541E-02  1.74275744E-01  4.53205462E-02
    1300  1.97221911E-02  6.72102289E-02 -1.13020486E-01  1.59726095E-01  4.35560765E-02
    1350 -1.10627726E-01 -4.09412493E-04 -4.78478062E-03  2.57907695E-01  7.81790519E-02
    1400 -9.69966693E-02  7.19277797E-02  6.03140251E-02  1.87052014E-01  7.17736857E-02
    1450 -1.37211678E-01 -6.70359358E-03 -1.67968356E-02  1.99225656E-01  2.58204372E-02
    1500  1.45031360E-01  2.05195826E-02  5.32061910E-02  2.22398023E-01  5.61889812E-02
    1550  6.09380107E-02 -1.49379460E-01 -6.12113979E-02  1.93702510E-01  5.63385558E-02
    1600  9.22503368E-02 -2.47954298E-02  6.36423803E-03  1.60240484E-01  2.25026644E-02
    1650  6.59646431E-02 -1.13018487E-02  1.44426937E-02  1.47480220E-01  9.01216059E-02
    1700 -4.36483661E-02 -1.45224791E-01  3.66169619E-02  1.72870211E-01  7.86529471E-02
