   #Iter           <M>_x           <M>_y           <M>_z             <M>        M_{stdv}
       0 -1.05442104E+00 -7.62607973E-02  1.52695382E-01  1.72907590E+00  2.42760644E-02
      50 -1.07581373E+00 -6.35979842E-02  1.27170138E-01  1.72888686E+00  2.32882043E-02
     100 -1.04498460E+00 -9.01534450E-02  1.32715212E-01  1.71873436E+00  2.00627149E-02
     150 -1.05591459E+00 -9.32407545E-02  1.52744476E-01  1.74514747E+00  8.54418999E-03
     200 -1.03040311E+00 -1.17340982E-01  1.30208785E-01  1.71847686E+00  2.77216436E-02
     250 -1.00263660E+00 -1.17193205E-01  9.49160311E-02  1.72807563E+00  2.91621559E-02
     300 -9.52249664E-01 -1.21803062E-01  1.25782163E-01  1.72834248E+00  1.84250610E-02
     350 -8.99201596E-01 -1.35667390E-01  1.16178696E-01  1.73498134E+00  2.05658130E-02
     400 -9.32200319E-01 -1.23509957E-01  8.88137474E-02  1.74104030E+00  1.48730258E-02
     450 -9.19063779E-01 -1.19429590E-01  5.78187183E-02  1.73372979E+00  1.97794140E-02
     500 -8.74000395E-01 -1.31633191E-01  8.38723256E-02  1.72909259E+00  1.58650959E-02
     550 -8.75096794E-01 -9.70962514E-02  1.26065156E-01  1.73984536E+00  2.97203990E-02
     600 -8.93656485E-01 -1.10411347E-01  1.21828410E-01  1.73587305E+00  2.59770869E-02
     650 -9.02461917E-01 -1.21919590E-01  1.01128885E-01  1.72324595E+00  2.78041532E-02
     700 -8.28188432E-01 -1.31004316E-01  1.27015246E-01  1.70530648E+00  3.61856670E-02
     750 -8.15971125E-01 -1.36279717E-01  1.12801628E-01  1.72542013E+00  3.13794417E-02
     800 -8.01893168E-01 -1.31296743E-01  7.70643070E-02  1.71944114E+00  1.93470081E-02
     850 -8.23086045E-01 -1.52635107E-01  3.45060760E-02  1.72735529E+00  1.91877436E-02
     900 -8.53598060E-01 -1.47315742E-01  1.30593545E-02  1.73376434E+00  1.70613818E-02
     950 -8.93849231E-01 -1.10030837E-01  2.66179167E-03  1.74693752E+00  2.02678804E-02
    1000 -8.77827870E-01 -1.24318422E-01 -1.04216122E-02  1.74105193E+00  1.71800441E-02
    1050 -8.87592933E-01 -9.03869511E-02  1.19241986E-02  1.74162332E+00  1.66746946E-02
    1100 -8.91030831E-01 -1.44375266E-01  4.23212168E-02  1.73505481E+00  3.21119163E-03
    1150 -8.86438357E-01 -1.69992481E-01  3.17769771E-02  1.72743701E+00  1.15675171E-02
    1200 -8.87660756E-01 -1.23109510E-01  5.02328651E-02  1.74215305E+00  2.76084558E-02
    1250 -8.46254483E-01 -1.08940154E-01  9.18782479E-02  1.73047114E+00  9.30312530E-03
    1300 -8.32573262E-01 -1.14336380E-01  1.25936230E-01  1.74042659E+00  1.21792900E-02
    1350 -8.37739774E-01 -9.71562047E-02  1.28662751E-01  1.74130513E+00  9.13404713E-03
    1400 -8.28411198E-01 -1.09278148E-01  1.05398718E-01  1.72550084E+00  2.77699320E-02
    1450 -8.32712016E-01 -1.00047792E-01  6.92869103E-02  1.73571821E+00  2.38334581E-02
    1500 -8.59542489E-01 -7.33789467E-02  7.50026284E-02  1.74246660E+00  2.27963097E-02
    1550 -8.63683065E-01 -9.88745527E-02  8.02815110E-02  1.74930072E+00  1.63035097E-02
    1600 -8.96482060E-01 -1.17356687E-01  3.92772616E-02  1.75756265E+00  1.36208157E-02
    1650 -8.79330142E-01 -1.17571269E-01  4.55150153E-02  1.74282773E+00  1.02771833E-02
    1700 -8.54650177E-01 -1.17395199E-01  3.05685835E-02  1.75043829E+00  2.04507744E-02
    1750 -8.49422177E-01 -1.19131705E-01  1.40341709E-02  1.74565491E+00  1.64323696E-02
    1800 -8.59467760E-01 -1.11129360E-01  6.45859497E-02  1.74556457E+00  2.25125321E-02
    1850 -8.77665195E-01 -1.19904006E-01 -3.43444538E-03  1.73823206E+00  2.70897975E-02
    1900 -8.58328847E-01 -1.44592209E-01  3.23653912E-02  1.73023410E+00  3.85924419E-02
    1950 -8.57882804E-01 -1.72718755E-01  2.76161856E-02  1.75444738E+00  1.67690396E-02
