   #Iter           <M>_x           <M>_y           <M>_z             <M>        M_{stdv}
       0  6.27946502E-02 -2.49807749E-02  2.71871515E-02  9.11875578E-02  4.21509196E-02
      50  5.24647441E-02  3.57796508E-02  8.09016851E-03  8.19095411E-02  3.01890953E-02
     100 -1.76148959E-02 -3.35730965E-02 -3.84574571E-02  9.03136467E-02  3.76289599E-02
     150 -1.59101126E-01 -2.38476692E-02  1.12091394E-02  1.73831788E-01  3.84939698E-02
     200 -5.33549524E-02 -9.41656476E-02 -1.02778091E-01  1.57824593E-01  4.80439733E-02
     250 -1.35806056E-02 -6.93920173E-02 -1.02052394E-02  8.74149511E-02  4.17537616E-02
     300 -2.13438638E-02  7.49636669E-03 -4.41672989E-02  9.44962739E-02  5.40094733E-02
     350 -7.10854261E-02  4.33319067E-02 -7.64136531E-02  1.53589475E-01  3.72635184E-02
     400 -1.46395469E-01  1.83356995E-02  1.06601767E-02  1.68757902E-01  7.08849315E-02
     450  8.00257093E-02  6.50932059E-02  5.21714978E-02  1.37293313E-01  2.55413039E-02
     500  5.89369723E-02 -8.43490440E-02 -1.62017706E-02  1.25041986E-01  4.57806961E-02
     550  1.02029768E-01  1.31113519E-02 -2.74248713E-02  1.33166256E-01  4.01449130E-02
     600 -7.22484153E-02  3.95238613E-02 -1.24535417E-02  1.06827968E-01  4.03436513E-02
     650  3.26554215E-02  1.65846726E-02  1.76956131E-02  9.65554833E-02  5.71889320E-02
     700  2.77551376E-02  4.30782805E-02 -5.57913892E-02  1.21517221E-01  4.05695899E-02
     750 -8.69599706E-02  7.11415994E-02 -4.37273545E-02  1.50248173E-01  5.58960410E-02
     800 -1.04226810E-01  2.46516084E-02  2.73643677E-02  1.36678248E-01  5.11045732E-02
     850 -3.61268012E-02 -4.14880313E-02 -9.34855244E-03  1.20921545E-01  3.06089887E-02
     900 -1.69349749E-03 -2.12517616E-03  4.29400492E-02  8.06741445E-02  3.11318722E-02
     950  5.58245102E-02 -3.03442344E-02  9.92874740E-02  1.39079782E-01  4.63606063E-02
    1000  2.66713691E-02  3.80023158E-02  8.69288949E-02  1.32189944E-01  4.06846385E-02
    1050  2.97129673E-02  1.04404805E-01 -6.16298505E-02  1.29362020E-01  7.13951567E-02
    1100  1.00159618E-02  6.94239318E-02  4.48784538E-02  1.14625291E-01  4.95287748E-02
    1150 -1.76067567E-02  2.80750057E-03  2.85407842E-02  9.67468438E-02  5.01334942E-02
    1200  3.10922143E-02 -5.97375904E-02  1.20510063E-02  1.11155393E-01  3.12475960E-02
    1250  1.22632405E-01  3.21951118E-02 -3.96077523E-02  1.49278682E-01  5.05817672E-02
    1300 -2.50389465E-02  3.38145592E-04 -3.53793317E-02  9.59104911E-02  2.62761445E-02
    1350 -3.30656974E-02 -4.18598769E-02 -9.16070465E-02  1.28109998E-01  6.51653759E-02
    1400 -5.30754029E-02 -9.91005335E-02  1.85734919E-02  1.23929189E-01  2.16276032E-02
    1450 -3.51956165E-02 -2.88311260E-02 -2.53315295E-02  9.59049308E-02  4.05698540E-02
    1500  2.22915666E-02  1.01615240E-01  9.50034873E-02  1.66126459E-01  7.16025905E-02
    1550 -2.77613791E-02  2.21606263E-02 -9.25080889E-02  1.47350854E-01  5.70580593E-02
    1600 -7.36458146E-02  3.53114977E-02 -1.40279835E-02  1.25460878E-01  2.57860162E-02
    1650 -3.96277411E-02 -3.26584019E-02  8.17303035E-02  1.16244811E-01  3.86016039E-02
    1700 -1.25763078E-01  4.05329171E-02 -4.97324511E-02  1.50793248E-01  7.26437596E-02
    1750 -1.06698645E-01  2.86774100E-02 -5.96917131E-04  1.32260587E-01  2.93840537E-02
    1800  5.48792588E-05 -1.99781208E-02  1.16420252E-02  1.12456380E-01  5.55314809E-02
    1850 -3.21621938E-03 -3.10649590E-02  1.01184389E-01  1.24534772E-01  2.84859270E-02
    1900 -6.81624690E-02 -3.16665899E-03 -5.65672545E-02  1.43221240E-01  4.37124623E-02
    1950 -8.00910505E-02  2.50398506E-02 -4.66675634E-02  1.13063207E-01  4.20615108E-02
