   #Iter           <M>_x           <M>_y           <M>_z             <M>        M_{stdv}
       0 -2.22397947E-01 -1.43708636E-01  5.00911406E-02  1.57005058E+00  1.42309033E-02
      50 -2.51531877E-01 -1.43423034E-01  9.16565104E-03  1.57647339E+00  3.05029823E-02
     100 -2.45583317E-01 -1.54742518E-01  5.57419762E-02  1.56899679E+00  1.69820672E-02
     150 -2.83883050E-01 -1.39691045E-01  2.45327068E-02  1.56292963E+00  2.01564113E-02
     200 -3.18455219E-01 -1.32464382E-01 -2.06194754E-04  1.57039327E+00  2.92282286E-02
     250 -3.38900070E-01 -1.69940688E-01 -2.50624556E-02  1.57292883E+00  3.85905241E-02
     300 -3.16203752E-01 -1.54466600E-01  1.51475321E-02  1.59767274E+00  1.62527316E-02
     350 -3.11701680E-01 -1.24329867E-01  1.30846173E-03  1.59122232E+00  1.64009122E-02
     400 -3.12876430E-01 -1.06903742E-01 -3.74175231E-02  1.55972434E+00  1.24006543E-02
     450 -3.27657511E-01 -1.06878569E-01 -3.35620738E-02  1.56808599E+00  2.35069758E-02
     500 -3.40582211E-01 -1.09815287E-01 -7.73352021E-02  1.57208822E+00  2.85989559E-02
     550 -3.75894497E-01 -1.31188919E-01 -8.91524149E-02  1.60253799E+00  1.80904313E-02
     600 -4.05909300E-01 -1.83607332E-01 -5.59142268E-02  1.59534186E+00  2.78068779E-02
     650 -3.20754276E-01 -1.69326994E-01  7.64675820E-03  1.58762182E+00  1.83307816E-02
     700 -3.42798296E-01 -2.41956667E-01  3.87008537E-03  1.58345418E+00  3.30569385E-02
     750 -3.52832904E-01 -2.39100889E-01  1.98748257E-02  1.60525099E+00  2.11610707E-02
     800 -4.04847298E-01 -2.17549067E-01 -3.27837106E-02  1.57364076E+00  3.17911232E-02
     850 -4.45256855E-01 -1.55973172E-01  2.09136455E-02  1.58558902E+00  3.60235184E-02
     900 -3.89443145E-01 -1.39596220E-01  3.15279423E-02  1.56574501E+00  3.75122233E-02
     950 -3.89000676E-01 -1.65325607E-01  1.88990565E-02  1.57956829E+00  1.89232837E-02
    1000 -3.75053679E-01 -1.24189230E-01  1.18459067E-03  1.59602600E+00  2.30634462E-02
    1050 -3.51798207E-01 -1.19318895E-01  1.09174186E-02  1.59580645E+00  2.33740667E-02
    1100 -3.12882659E-01 -4.00221339E-02 -1.96921968E-02  1.56540651E+00  1.69722473E-02
    1150 -3.71163144E-01 -3.92652098E-02 -7.35404889E-02  1.55952553E+00  2.73494981E-02
    1200 -3.35295305E-01 -2.54100841E-02 -3.30573334E-02  1.57025995E+00  9.92316212E-03
    1250 -3.56679051E-01 -6.53400203E-02 -4.73388647E-02  1.55620259E+00  2.28733481E-02
    1300 -4.06618919E-01 -1.05188420E-01 -1.23344956E-01  1.57193705E+00  1.40955522E-02
    1350 -4.60722666E-01 -9.96512023E-02 -1.57603904E-01  1.59229562E+00  2.47884503E-02
    1400 -4.48835043E-01 -1.56540525E-01 -2.08833921E-01  1.60092331E+00  3.15590664E-02
    1450 -3.84111195E-01 -8.15079159E-02 -1.49626788E-01  1.59880849E+00  2.13746533E-02
    1500 -3.59512954E-01 -1.17632554E-01 -1.37723509E-01  1.59054666E+00  2.59722100E-02
    1550 -3.77623499E-01 -1.86558553E-01 -1.16913916E-01  1.57968341E+00  1.28501165E-02
    1600 -3.71575884E-01 -1.33379467E-01 -9.62864010E-02  1.56123275E+00  2.00080180E-02
    1650 -3.80805451E-01 -1.30309252E-01 -1.02536487E-01  1.58398522E+00  2.02914665E-02
    1700 -3.57082071E-01 -7.62644315E-02 -7.76639611E-02  1.58020819E+00  2.22881337E-02
    1750 -3.41023072E-01 -3.30366683E-02 -7.69131726E-02  1.59877994E+00  8.22474122E-03
    1800 -3.76507759E-01 -1.56135703E-02 -1.71273031E-01  1.59536999E+00  2.00079657E-02
    1850 -3.58542163E-01 -6.76881969E-03 -1.30284400E-01  1.58103147E+00  2.66650334E-02
    1900 -3.55221533E-01 -4.81145042E-02 -1.53721987E-01  1.59084825E+00  2.01908561E-02
    1950 -3.82033954E-01 -3.76294461E-02 -1.43725543E-01  1.59876199E+00  3.18439153E-02
