   #Iter           <M>_x           <M>_y           <M>_z             <M>        M_{stdv}
       0  5.92718397E-01  3.22460361E-01  1.79198009E-01  1.39686918E+00  4.19540907E-02
      50  5.70920907E-01  3.18896344E-01  8.76444767E-02  1.45356788E+00  4.55918552E-02
     100  5.43433132E-01  2.41071950E-01  1.31072363E-01  1.44350427E+00  3.07973027E-02
     150  4.57787726E-01  2.27622521E-01  7.07948091E-02  1.45992922E+00  3.40480987E-02
     200  4.62450542E-01  1.95897893E-01  5.35061219E-02  1.41103199E+00  3.39919231E-02
     250  4.37346380E-01  1.83898091E-01 -5.65637607E-03  1.45152557E+00  2.81701597E-02
     300  4.14705626E-01  2.51883886E-01  1.36976739E-02  1.44940629E+00  1.97393793E-02
     350  4.20482627E-01  2.63627018E-01  3.23263681E-02  1.44010853E+00  3.25969939E-02
     400  4.06042189E-01  2.45273478E-01  5.49531253E-02  1.45732739E+00  3.01045479E-02
     450  2.96341120E-01  3.20297124E-01  1.06647676E-01  1.41605860E+00  3.14250804E-02
     500  3.84592449E-01  2.97300673E-01  5.72971735E-02  1.42791089E+00  4.36065511E-02
     550  2.88940239E-01  2.68767076E-01  5.86470947E-03  1.39952769E+00  5.66142079E-02
     600  2.30083320E-01  1.97647594E-01 -3.59865718E-02  1.43258103E+00  4.99411710E-02
     650  3.19566206E-01  1.78593238E-01 -2.97177709E-02  1.46575088E+00  4.03477574E-02
     700  2.89674274E-01  1.72126872E-01 -3.47084580E-02  1.44914479E+00  3.26785922E-02
     750  3.36984060E-01  1.34283781E-01 -8.41175534E-02  1.43903386E+00  1.98761467E-02
     800  3.14465340E-01  8.50553875E-02 -1.20612901E-01  1.44750995E+00  2.94982380E-02
     850  3.38868985E-01  1.13414136E-01 -1.24548145E-01  1.45379703E+00  2.96080786E-02
     900  3.90823643E-01  1.23779769E-01  1.75702920E-02  1.43363403E+00  3.09208641E-02
     950  4.20813688E-01  1.59006773E-01  2.82364093E-02  1.44796718E+00  5.22543904E-02
    1000  4.51619002E-01  1.74519626E-01  7.23494744E-02  1.47050459E+00  4.06632765E-02
    1050  4.76838662E-01  1.12944465E-01  2.03743206E-02  1.45314356E+00  2.46621516E-02
    1100  4.36698110E-01  8.52381118E-02 -2.18302070E-02  1.45352128E+00  4.05694860E-02
    1150  4.22791520E-01  1.00824630E-01  1.38949173E-02  1.41967824E+00  4.40598196E-02
    1200  4.32240611E-01  1.82631200E-02  1.98259016E-02  1.43947779E+00  3.39634581E-02
    1250  3.72629911E-01  1.82949606E-02  8.39619553E-03  1.41627954E+00  3.85534897E-02
    1300  3.65560045E-01  4.24052389E-02  1.28642466E-02  1.43443470E+00  2.75571700E-02
    1350  3.64942784E-01  4.85001382E-02  5.79399608E-02  1.43266409E+00  1.96557205E-02
    1400  4.18294413E-01  3.74279278E-02  1.04923188E-01  1.46659087E+00  4.30232541E-02
    1450  4.17252669E-01  1.93222652E-03  5.29926083E-02  1.45635049E+00  7.84097690E-03
    1500  4.12880343E-01  2.82301780E-02  2.31944834E-02  1.44080330E+00  1.46265183E-02
    1550  4.71645915E-01 -9.48979584E-03  6.09847603E-02  1.45755703E+00  2.22959709E-02
    1600  5.12064951E-01  9.57587195E-03  5.99077859E-02  1.45395543E+00  1.34158609E-02
    1650  4.44271892E-01 -3.91862834E-02  2.45135618E-02  1.45918320E+00  3.69457933E-02
    1700  4.14903043E-01 -1.23539025E-01  2.21173352E-02  1.44070733E+00  2.03301301E-02
    1750  4.17489356E-01 -1.93022918E-01  1.00177568E-02  1.43272251E+00  5.75537596E-02
    1800  4.28438605E-01 -1.59307765E-01  7.55769287E-03  1.41908401E+00  4.26459984E-02
    1850  4.34926582E-01 -2.56076267E-01 -4.61506682E-02  1.42179700E+00  1.61889782E-02
    1900  4.39789226E-01 -2.59007974E-01 -2.44470498E-03  1.48036015E+00  2.24985903E-02
    1950  4.80167878E-01 -2.44032914E-01 -8.72661581E-02  1.42973801E+00  6.35976730E-02
