   #Iter           <M>_x           <M>_y           <M>_z             <M>        M_{stdv}
       0  1.41680166E+00  3.14665131E-01  5.08901729E-01  2.03225987E+00  8.57456356E-03
      50  1.42078955E+00  3.04609790E-01  4.90549322E-01  2.02557987E+00  1.00576697E-02
     100  1.41545034E+00  3.26643067E-01  4.88971907E-01  2.02961870E+00  4.89567819E-03
     150  1.44282988E+00  3.26798932E-01  5.12888090E-01  2.03602855E+00  6.84619037E-03
     200  1.45050815E+00  3.33452987E-01  5.23962029E-01  2.03275157E+00  6.10371577E-03
     250  1.45475176E+00  3.50336529E-01  5.42432748E-01  2.03025381E+00  9.85758133E-03
     300  1.44649777E+00  3.57417641E-01  5.45873783E-01  2.03688751E+00  2.97023196E-03
     350  1.44349424E+00  3.74522520E-01  5.67877370E-01  2.03562275E+00  4.06522768E-03
     400  1.45115198E+00  3.67006112E-01  5.67208111E-01  2.03458765E+00  5.38976724E-03
     450  1.44888413E+00  3.83221592E-01  5.87577327E-01  2.03492575E+00  5.01481999E-03
     500  1.45872261E+00  3.73258506E-01  5.99304246E-01  2.03153166E+00  5.46293105E-03
     550  1.44554754E+00  3.82129572E-01  6.07361969E-01  2.03316997E+00  7.57884271E-03
     600  1.47401787E+00  3.73124539E-01  6.13223155E-01  2.04128424E+00  3.20707925E-03
     650  1.46113513E+00  3.45633526E-01  6.25816454E-01  2.03626399E+00  4.64812585E-03
     700  1.45616095E+00  3.61388959E-01  6.39766912E-01  2.03592331E+00  1.07785839E-02
     750  1.45868474E+00  3.37645177E-01  6.42859327E-01  2.03651936E+00  8.82466778E-03
     800  1.46256633E+00  3.23638715E-01  6.64382327E-01  2.03929451E+00  7.59834793E-03
     850  1.46624453E+00  3.61614400E-01  6.66883099E-01  2.03762174E+00  4.14880927E-03
     900  1.45791912E+00  3.48977361E-01  6.62459263E-01  2.03497068E+00  1.12750456E-02
     950  1.43821418E+00  3.71141579E-01  6.46671573E-01  2.03500339E+00  1.15549933E-02
    1000  1.45882765E+00  3.30069920E-01  6.44579092E-01  2.03811095E+00  6.81937651E-03
    1050  1.45373525E+00  3.25938402E-01  6.51759235E-01  2.02931318E+00  1.27878692E-02
    1100  1.45604576E+00  3.40948766E-01  6.32516589E-01  2.02958050E+00  1.04021334E-02
    1150  1.44658828E+00  3.13569621E-01  6.25814417E-01  2.02888708E+00  1.20295002E-02
    1200  1.46464964E+00  2.64923140E-01  6.37946396E-01  2.03081469E+00  8.18400415E-03
    1250  1.48174600E+00  2.60676522E-01  6.66653418E-01  2.03466195E+00  7.33145420E-03
    1300  1.48187705E+00  2.98596608E-01  6.47513353E-01  2.03441193E+00  3.44209868E-03
    1350  1.47428253E+00  2.88860891E-01  6.73241326E-01  2.03529407E+00  7.80672161E-03
    1400  1.46339976E+00  3.09295440E-01  6.84656892E-01  2.03446769E+00  8.04631078E-03
    1450  1.45790328E+00  3.17658968E-01  7.00632300E-01  2.03314670E+00  8.55340285E-03
    1500  1.46909904E+00  3.06793257E-01  7.08043589E-01  2.03038769E+00  4.13353505E-03
    1550  1.46856313E+00  3.06136017E-01  7.18332861E-01  2.03415358E+00  5.55982569E-03
    1600  1.45770324E+00  3.19662049E-01  7.07328750E-01  2.03574379E+00  2.98093935E-03
    1650  1.46163101E+00  3.12990412E-01  7.23059650E-01  2.04220014E+00  5.59450204E-03
    1700  1.44158593E+00  3.22820442E-01  7.29575875E-01  2.03703218E+00  1.17239683E-02
    1750  1.44756457E+00  3.43258248E-01  7.17542197E-01  2.03962695E+00  1.07796813E-02
    1800  1.43339525E+00  3.38740458E-01  7.21556875E-01  2.03527265E+00  8.52737716E-03
    1850  1.42938036E+00  3.54002280E-01  7.04100468E-01  2.04169570E+00  7.27932851E-03
    1900  1.42718806E+00  3.60539520E-01  6.90222336E-01  2.04329412E+00  6.32134661E-03
    1950  1.41752921E+00  3.38665330E-01  7.11226744E-01  2.04165492E+00  9.57978849E-03
