   #Iter           <M>_x           <M>_y           <M>_z             <M>        M_{stdv}
       0 -3.43543618E-01  4.94177562E-03 -1.37985862E+00  1.64740670E+00  2.25015664E-02
      50 -3.15010369E-01  7.09873208E-03 -1.41260124E+00  1.65737183E+00  4.07700398E-02
     100 -3.26854720E-01 -8.60167713E-03 -1.39447167E+00  1.66192155E+00  4.07798856E-02
     150 -3.90696859E-01 -2.16967490E-02 -1.38810229E+00  1.68564435E+00  3.46442284E-02
     200 -3.79672836E-01 -4.02927181E-02 -1.32461110E+00  1.68289826E+00  3.15717425E-02
     250 -4.45858792E-01 -3.98477615E-02 -1.31196845E+00  1.69071583E+00  9.75024191E-03
     300 -5.13041170E-01 -1.15415200E-02 -1.30549230E+00  1.67752370E+00  1.55298872E-02
     350 -5.06902964E-01 -4.41410490E-02 -1.28621890E+00  1.68211514E+00  1.67486761E-02
     400 -5.19511790E-01 -2.18452505E-03 -1.29313994E+00  1.69018483E+00  1.94489973E-02
     450 -5.62104109E-01 -1.38036793E-02 -1.22546496E+00  1.67450817E+00  2.32231382E-02
     500 -5.48697331E-01 -5.06309466E-02 -1.23991261E+00  1.67663434E+00  2.38268568E-02
     550 -5.58431704E-01 -2.48708863E-02 -1.21963301E+00  1.67774387E+00  2.73546728E-02
     600 -5.93610056E-01 -5.76847186E-03 -1.24244613E+00  1.69705392E+00  2.15276811E-02
     650 -5.58150926E-01 -2.09498121E-02 -1.21037416E+00  1.67914247E+00  2.67143669E-02
     700 -5.47210295E-01 -7.85475407E-03 -1.20104464E+00  1.67079751E+00  4.77636601E-02
     750 -5.29104620E-01  1.19806785E-02 -1.17690172E+00  1.66196725E+00  2.84985155E-02
     800 -5.21067803E-01 -9.26538861E-04 -1.13077689E+00  1.67189389E+00  2.10059704E-02
     850 -5.74573543E-01  4.53266437E-04 -1.09432301E+00  1.67963721E+00  1.98219596E-02
     900 -5.88135341E-01 -3.69805469E-02 -1.05576159E+00  1.67714293E+00  2.36542828E-02
     950 -5.75739785E-01 -3.11964702E-02 -1.08581444E+00  1.68325147E+00  1.41181227E-02
    1000 -6.37612561E-01 -1.24167383E-02 -1.06466142E+00  1.68446886E+00  1.80212302E-02
    1050 -6.43792578E-01 -3.43200947E-02 -1.06478543E+00  1.68792234E+00  9.90799952E-03
    1100 -6.34861957E-01 -6.15336948E-02 -1.03030488E+00  1.68870944E+00  7.50631042E-03
    1150 -6.30532074E-01 -3.84570794E-02 -1.06464253E+00  1.69004216E+00  3.93826058E-02
    1200 -6.90128041E-01 -2.92559345E-02 -1.04532345E+00  1.68666705E+00  3.23166313E-02
    1250 -5.93039511E-01  1.14282282E-02 -1.05832601E+00  1.67905228E+00  3.18580023E-02
    1300 -5.81855837E-01  1.45913298E-03 -1.08178057E+00  1.69773064E+00  2.10497029E-02
    1350 -5.69740393E-01  1.47241370E-02 -1.10155289E+00  1.69211174E+00  3.84459164E-02
    1400 -5.81684169E-01  1.31087879E-02 -1.12979894E+00  1.69416865E+00  1.50720232E-02
    1450 -5.86606276E-01 -3.23435644E-03 -1.15579657E+00  1.69813261E+00  2.30283257E-02
    1500 -5.88807196E-01 -4.08171611E-02 -1.10854123E+00  1.67001232E+00  3.06300709E-02
    1550 -6.25296345E-01 -5.19505512E-02 -1.12626018E+00  1.68637672E+00  1.79422032E-02
    1600 -5.96041153E-01  3.64485127E-03 -1.12952582E+00  1.68228522E+00  2.77182855E-02
    1650 -5.68182725E-01 -2.68999119E-02 -1.16210920E+00  1.69453107E+00  2.34853816E-02
    1700 -5.52197426E-01 -4.40114732E-02 -1.19906314E+00  1.70266874E+00  2.98824712E-02
    1750 -6.17327279E-01 -6.79388876E-02 -1.14914413E+00  1.69490473E+00  2.16340482E-02
    1800 -6.12217344E-01 -9.60177547E-02 -1.18041972E+00  1.69805044E+00  1.85624317E-02
    1850 -5.64661532E-01 -1.13289392E-01 -1.19577816E+00  1.68877445E+00  1.62144615E-02
    1900 -5.08051165E-01 -1.07387157E-01 -1.19682040E+00  1.68436166E+00  1.62968637E-02
    1950 -4.62161722E-01 -1.78857851E-01 -1.19840577E+00  1.67422973E+00  1.72503666E-02
