   #Iter           <M>_x           <M>_y           <M>_z             <M>        M_{stdv}
       0  1.77950387E-02  8.92779561E-02 -6.90366460E-02  4.63413262E-01  1.58877460E-01
      50 -5.04556505E-02  9.04801633E-02 -1.40337511E-01  4.99017833E-01  1.69089163E-01
     100 -5.63211033E-02  2.07643923E-01 -2.74392082E-01  5.41986371E-01  1.18398708E-01
     150 -4.40781032E-02  2.97634369E-01 -2.42257683E-01  5.36770463E-01  1.02608854E-01
     200 -9.87208054E-03  3.77125698E-01 -2.21753204E-01  5.84974186E-01  1.50435007E-01
     250  1.63004536E-02  2.23149873E-01 -3.72477248E-01  5.21900928E-01  5.38024529E-02
     300 -6.11511633E-02  2.11268540E-01 -5.31317701E-01  6.81940504E-01  1.11349015E-01
     350 -5.34431117E-02  1.33457971E-01 -3.47343388E-01  6.13613925E-01  1.51747207E-01
     400 -1.38251745E-01  2.15526988E-01 -2.31804701E-01  5.50824727E-01  9.56407274E-02
     450 -8.54521081E-02  2.93625357E-01 -3.88441572E-01  6.30139343E-01  1.38909414E-01
     500  9.37713387E-02  2.40321233E-01 -4.14323008E-01  5.91977775E-01  1.19185308E-01
     550  3.58519841E-02  4.78341753E-01 -2.97039159E-01  6.39030886E-01  1.70125099E-01
     600  3.81772439E-02  4.25678199E-01 -2.83305014E-01  6.10909829E-01  8.80595785E-02
     650 -7.33568733E-02  2.60123410E-01 -3.20273536E-01  5.60601968E-01  2.29994976E-01
     700 -6.25174689E-03  1.99159856E-01 -1.98174468E-01  5.04749727E-01  2.03555715E-01
     750  6.96926873E-02  1.87683970E-01 -1.87892940E-01  5.52743802E-01  9.13942830E-02
     800  7.71949653E-02  2.51551194E-01 -1.89400255E-01  6.04234553E-01  7.86925282E-02
     850  8.27458447E-02  2.14433690E-02 -1.65228741E-01  5.89355734E-01  1.35795162E-01
     900  1.83701115E-01  2.23581288E-02 -1.29048825E-01  5.72260985E-01  1.57003638E-01
     950  9.21680587E-02 -2.61670841E-02 -8.97208600E-02  4.75767155E-01  2.21419447E-01
    1000  2.23556327E-01 -5.60125439E-03 -2.36142468E-02  5.27911819E-01  1.09274755E-01
    1050  8.88463158E-02 -6.73650799E-02  4.79745887E-02  5.82105832E-01  1.51915898E-01
    1100  1.17926007E-01 -1.03762201E-01  1.21418549E-01  6.18369302E-01  1.74251493E-01
    1150  1.10020125E-01  7.11260087E-02  3.11815092E-02  5.77186284E-01  1.08706401E-01
    1200 -5.60701817E-02 -2.45226129E-03 -5.70299703E-02  5.05902289E-01  1.55616129E-01
    1250 -4.45791546E-02 -2.95122779E-02  1.50295670E-01  5.38753667E-01  1.70118428E-01
    1300 -4.24000138E-02 -7.22243347E-03  9.69325972E-02  5.40427834E-01  1.88003132E-01
    1350 -3.43679365E-02 -1.15836690E-02  1.42674722E-01  5.33027243E-01  1.22711380E-01
    1400 -1.35314085E-01  6.21093544E-02  1.42209486E-01  5.18559933E-01  1.00900724E-01
    1450 -1.21975816E-01  8.73630985E-02  5.80482566E-02  5.46654611E-01  4.92156667E-02
    1500 -2.10623252E-01  1.84700253E-01 -5.50789017E-02  5.28043960E-01  1.04520708E-01
    1550 -2.04940056E-01  1.14269504E-01  9.15813353E-03  5.83960378E-01  1.65348896E-01
    1600 -2.01162908E-01  7.18040107E-02  1.39675566E-01  6.63408637E-01  1.15397850E-01
    1650 -1.22281172E-01  2.13328415E-01 -1.43156148E-02  6.23555386E-01  8.14724703E-02
    1700 -2.80230627E-01  1.23181947E-01  1.52259954E-01  6.73529680E-01  7.86480356E-02
    1750 -4.49659264E-01  1.12265081E-01  1.76690275E-01  6.61789299E-01  1.44030512E-01
    1800 -3.17245839E-01  4.24125981E-02  2.91159624E-01  5.55837088E-01  1.26977669E-01
    1850 -3.18901408E-01  1.76057555E-02  4.37746892E-01  6.62091278E-01  7.76106618E-02
    1900 -1.63432303E-01 -4.67189942E-02  5.51835605E-01  6.53458094E-01  9.75496719E-02
    1950 -2.36871954E-01 -7.40458378E-02  6.27174059E-01  7.32128268E-01  1.44983200E-01
