   #Iter           <M>_x           <M>_y           <M>_z             <M>        M_{stdv}
       0  4.51051304E-01  7.75593996E-02  3.23730391E-01  1.89702437E+00  1.80542265E-02
      50  4.18495151E-01  6.38876452E-02  3.08240390E-01  1.89242873E+00  1.44069401E-02
     100  4.31786722E-01  1.00470002E-01  3.11885260E-01  1.88291591E+00  1.14856889E-02
     150  4.40619442E-01  8.32234293E-02  3.23842167E-01  1.89951045E+00  1.86328202E-02
     200  4.66664241E-01  1.19194244E-01  3.18678306E-01  1.88464193E+00  1.32626420E-02
     250  4.72291732E-01  1.17683496E-01  2.84186177E-01  1.89376629E+00  8.20962906E-03
     300  5.00926458E-01  1.31211376E-01  3.04637776E-01  1.88505780E+00  1.46404465E-02
     350  4.66247750E-01  1.09660095E-01  3.06954169E-01  1.89790341E+00  1.52925111E-02
     400  4.67828775E-01  1.35480732E-01  3.11414395E-01  1.89351167E+00  1.89501315E-02
     450  4.43856859E-01  1.58276743E-01  2.89515307E-01  1.88619958E+00  1.59656293E-02
     500  4.34715688E-01  1.55235232E-01  2.92074939E-01  1.88926053E+00  2.15577529E-02
     550  4.28799176E-01  1.95399115E-01  3.06743650E-01  1.89610757E+00  1.49645544E-02
     600  4.48125290E-01  1.97077146E-01  2.86777564E-01  1.89985910E+00  1.32467803E-02
     650  4.36780228E-01  2.10952667E-01  2.79083802E-01  1.89812795E+00  1.17310307E-02
     700  4.69845018E-01  2.55198570E-01  2.87383899E-01  1.90555235E+00  1.68011239E-02
     750  4.49923331E-01  2.22207402E-01  2.74084017E-01  1.89113735E+00  1.62436909E-02
     800  4.39115504E-01  2.31130855E-01  2.62224246E-01  1.89170893E+00  8.53062507E-03
     850  4.54274476E-01  2.38251178E-01  2.47832697E-01  1.89138407E+00  3.70947202E-03
     900  4.38412887E-01  2.45399816E-01  2.49056720E-01  1.88961523E+00  6.77464943E-03
     950  4.21295579E-01  2.86115046E-01  2.14367716E-01  1.89283734E+00  9.69185079E-03
    1000  4.31262029E-01  3.16591666E-01  2.30705818E-01  1.89996867E+00  5.45149258E-03
    1050  4.27649473E-01  2.89833259E-01  2.55458437E-01  1.89390822E+00  1.06087245E-02
    1100  4.75179977E-01  2.85367654E-01  2.62893493E-01  1.88853954E+00  2.02834529E-02
    1150  4.58232946E-01  3.11652887E-01  2.94211581E-01  1.89798157E+00  1.96276417E-02
    1200  4.26513659E-01  3.19073419E-01  3.02824011E-01  1.88644896E+00  1.41590004E-02
    1250  4.37314455E-01  3.45784366E-01  3.42505991E-01  1.88736709E+00  9.85774356E-03
    1300  4.26908273E-01  3.60513190E-01  3.45611813E-01  1.88823416E+00  1.02588085E-02
    1350  4.25621852E-01  3.74478764E-01  3.65364103E-01  1.88696112E+00  1.77117338E-02
    1400  4.55688154E-01  3.84355646E-01  3.83889790E-01  1.89575755E+00  1.04339492E-02
    1450  4.43751704E-01  3.88129231E-01  3.67616983E-01  1.89113018E+00  1.15376550E-02
    1500  4.32777686E-01  3.97155156E-01  3.90119768E-01  1.88894226E+00  1.19991326E-02
    1550  4.29806625E-01  3.86277858E-01  4.08839047E-01  1.90252469E+00  9.89136697E-03
    1600  4.10679454E-01  4.25044619E-01  3.98604026E-01  1.89669305E+00  7.06436033E-03
    1650  4.35742824E-01  4.13587076E-01  3.85917632E-01  1.90163979E+00  1.00550346E-02
    1700  4.18891969E-01  4.52464501E-01  3.77072984E-01  1.89699057E+00  1.02698515E-02
