   #Iter           <M>_x           <M>_y           <M>_z             <M>        M_{stdv}
       0  1.29826499E-01  9.16188841E-01  4.42996799E-01  2.14348868E+00  1.57213040E-03
      50  1.30567361E-01  9.15760912E-01  4.39560263E-01  2.14415821E+00  3.70061140E-03
     100  1.20524306E-01  9.18266626E-01  4.34212787E-01  2.14395406E+00  2.72305226E-03
     150  1.32628239E-01  9.13864937E-01  4.47384598E-01  2.14446943E+00  1.68672176E-03
     200  1.24267677E-01  9.10362258E-01  4.48707138E-01  2.14582219E+00  4.07162331E-03
     250  1.14870083E-01  9.22215437E-01  4.50140094E-01  2.14657986E+00  4.12497990E-03
     300  1.06418251E-01  9.04070400E-01  4.64307865E-01  2.14662902E+00  4.17227524E-03
     350  1.03476849E-01  9.05090538E-01  4.58535372E-01  2.14617276E+00  4.69834017E-03
     400  1.05959763E-01  8.98161183E-01  4.55846495E-01  2.14689366E+00  4.18156187E-03
     450  1.09774978E-01  9.04120670E-01  4.56052542E-01  2.14538650E+00  2.31607032E-03
     500  1.07668553E-01  9.05997037E-01  4.66650082E-01  2.14492023E+00  3.98186805E-03
     550  9.68173231E-02  9.04066304E-01  4.63899716E-01  2.14409086E+00  4.20010220E-03
     600  1.01718528E-01  8.98546246E-01  4.57167140E-01  2.14410124E+00  3.96011518E-03
     650  8.34810999E-02  8.91948712E-01  4.58160547E-01  2.14215507E+00  3.68041996E-03
     700  7.85261088E-02  9.00991019E-01  4.65944610E-01  2.14224288E+00  4.89914811E-03
     750  7.26233454E-02  8.90300382E-01  4.66950641E-01  2.14515049E+00  3.69771084E-03
     800  1.01093915E-01  8.95392681E-01  4.65133049E-01  2.14503430E+00  6.67426454E-03
     850  9.91704098E-02  9.00440968E-01  4.63771445E-01  2.14196871E+00  5.96008671E-03
     900  8.43677530E-02  9.09219047E-01  4.61790865E-01  2.14257564E+00  4.26322461E-03
     950  7.76148009E-02  9.20982498E-01  4.78163337E-01  2.14289532E+00  3.64985432E-03
    1000  9.23489559E-02  9.00550763E-01  4.83853052E-01  2.14353763E+00  4.09859159E-03
    1050  9.44392718E-02  9.23492216E-01  4.87817064E-01  2.14577528E+00  1.74997079E-03
    1100  1.00337648E-01  9.29686473E-01  4.90662647E-01  2.14312625E+00  3.30814324E-03
    1150  9.97854312E-02  9.43786514E-01  4.84655575E-01  2.14371988E+00  2.95920356E-03
    1200  1.08627840E-01  9.57937647E-01  4.89167758E-01  2.14229051E+00  3.91884563E-03
    1250  1.30563939E-01  9.49744011E-01  4.81103240E-01  2.14179538E+00  3.02301416E-03
    1300  1.42938887E-01  9.43721673E-01  4.72083286E-01  2.14296547E+00  5.16721816E-03
    1350  1.44043425E-01  9.41825406E-01  4.74578731E-01  2.14271064E+00  5.13714085E-03
    1400  1.37067230E-01  9.32129587E-01  4.80483074E-01  2.14407194E+00  5.15966254E-03
    1450  1.43006891E-01  9.35880039E-01  4.83142603E-01  2.14473759E+00  3.79735245E-03
    1500  1.35482157E-01  9.32115945E-01  4.93271558E-01  2.14410581E+00  5.26385364E-03
    1550  1.36726840E-01  9.31385342E-01  5.02094387E-01  2.14513796E+00  3.82428062E-03
    1600  1.27864930E-01  9.16853592E-01  5.13808789E-01  2.14307775E+00  2.92994746E-03
    1650  1.37665960E-01  9.07883570E-01  5.14414785E-01  2.14275384E+00  5.47325403E-03
    1700  1.32190808E-01  9.12940044E-01  5.20170420E-01  2.14009449E+00  4.70891778E-03
    1750  1.27884343E-01  9.13465398E-01  5.23334186E-01  2.14358216E+00  3.72564481E-03
    1800  1.11827029E-01  9.22256845E-01  5.27329842E-01  2.14256117E+00  2.89212348E-03
    1850  1.14984225E-01  9.19694892E-01  5.29139994E-01  2.14385872E+00  3.09212066E-03
    1900  1.31545462E-01  9.15349846E-01  5.29601968E-01  2.14468536E+00  1.70139504E-03
    1950  1.32079408E-01  9.23305366E-01  5.34106616E-01  2.14461102E+00  3.93600978E-03
    2000  1.31471552E-01  9.09595851E-01  5.36435534E-01  2.14428447E+00  1.44855167E-03
    2050  1.36454894E-01  9.06245683E-01  5.42504861E-01  2.14818888E+00  1.88149939E-03
    2100  1.26690342E-01  9.18948968E-01  5.51152094E-01  2.14637449E+00  2.37418091E-03
    2150  1.34927876E-01  9.16816360E-01  5.47837778E-01  2.14746602E+00  1.43386287E-03
    2200  1.43867903E-01  9.02354027E-01  5.42945743E-01  2.14541708E+00  3.09911529E-03
    2250  1.55012938E-01  9.11541154E-01  5.37603989E-01  2.14922732E+00  2.57891904E-03
    2300  1.48835427E-01  9.07607546E-01  5.36112876E-01  2.14557971E+00  3.19803795E-03
    2350  1.51430791E-01  9.33393945E-01  5.32156836E-01  2.14403309E+00  1.91842638E-03
    2400  1.52235297E-01  9.37790314E-01  5.32386207E-01  2.14646544E+00  1.99082431E-03
    2450  1.44817040E-01  9.40716223E-01  5.30137341E-01  2.14450811E+00  2.17475113E-03
