   #Iter           <M>_x           <M>_y           <M>_z             <M>        M_{stdv}
       0  3.55921221E-02 -1.34468220E-02 -3.51014358E-03  7.26895441E-02  4.57444148E-02
      50 -3.93565487E-03 -4.48959101E-02 -6.74526190E-02  1.07987790E-01  3.82259038E-02
     100  1.75960664E-02  1.46339407E-02 -3.47079303E-02  7.52011145E-02  2.51686917E-02
     150  7.62924965E-03  1.01188075E-01 -2.58095115E-02  1.15679333E-01  1.24413422E-02
     200  9.46064537E-03  2.30133057E-03 -2.18441786E-02  8.15602246E-02  2.36641191E-02
     250  6.09159642E-02 -1.07881186E-02  4.60265209E-02  1.29039990E-01  4.52622205E-02
     300 -1.16663697E-01  6.44431981E-03  5.43611672E-02  1.35681570E-01  5.43854757E-02
     350 -2.32988801E-02  2.40466882E-02  1.04494488E-01  1.15997783E-01  5.02734640E-02
     400  1.47014145E-03  4.77169248E-02 -3.99653665E-02  9.37966112E-02  4.65040049E-02
     450 -1.33146319E-02  2.09668345E-02 -6.88769997E-02  1.02555222E-01  2.06339348E-02
     500 -3.71764320E-02 -3.79853224E-02 -7.09504933E-02  1.27970361E-01  4.15090463E-02
     550 -1.11839255E-01  3.34999403E-02  5.36757398E-02  1.58874481E-01  6.97370692E-02
     600  6.31688238E-02 -3.44949256E-02  2.79022925E-03  8.30266777E-02  3.21321746E-02
     650 -5.35361995E-02  3.11780437E-02 -3.74858347E-02  9.30208483E-02  3.21079540E-02
     700 -4.85434766E-02  1.76515161E-02  1.40165701E-01  1.56459564E-01  2.76806213E-02
     750  1.39563257E-01  2.07657479E-02 -4.25481087E-02  1.58696889E-01  3.50125652E-02
     800  4.24984697E-02  1.97186479E-02 -7.13032152E-02  1.33392425E-01  1.93526202E-02
     850  8.90263766E-03  9.54083130E-03 -7.00600227E-03  5.51196455E-02  2.60461425E-02
     900 -4.25369629E-02  1.30020416E-02 -2.21263745E-02  9.62273259E-02  3.81853448E-02
     950  9.21896768E-02 -1.73545554E-02 -8.93792715E-02  1.49415554E-01  3.47888498E-02
    1000 -9.70636007E-02 -2.12513786E-02 -4.38463506E-02  1.25354077E-01  1.66485972E-02
    1050  1.96531751E-02  2.32384368E-02  6.41311681E-02  1.09046444E-01  3.03803496E-02
    1100  8.36320681E-02  4.63334918E-02 -5.26870143E-02  1.31778646E-01  4.19005750E-02
    1150  7.32913755E-04 -4.88061222E-02  2.77516797E-02  7.27120148E-02  1.23505827E-02
    1200 -5.12780721E-02 -1.53734730E-02  4.20295937E-02  8.80389887E-02  4.25674353E-02
    1250 -1.79055660E-03 -5.13877037E-02 -3.64854117E-02  8.30019758E-02  2.04645965E-02
    1300  3.25904982E-02 -1.25676556E-02 -3.50065314E-02  7.85175785E-02  2.56847269E-02
    1350  1.26138505E-02 -1.00010670E-02  1.09309854E-01  1.55004092E-01  2.65863322E-02
    1400  1.54001999E-02 -2.64214641E-02 -2.84073224E-03  9.95779989E-02  3.25731724E-02
    1450 -9.07083324E-02 -7.02252926E-02  1.13141200E-02  1.25334387E-01  1.10384527E-02
    1500 -4.56067613E-02  7.08014238E-03  3.52617896E-02  9.79254932E-02  2.12453484E-02
    1550  3.21021833E-02  4.69980128E-02  1.11179048E-02  1.03106719E-01  2.79037204E-02
    1600  1.78851451E-02  4.05311642E-02  4.31983381E-02  9.11419248E-02  3.88917248E-02
    1650  5.48200964E-02  1.22672818E-02 -9.49614568E-02  1.23942338E-01  6.48214889E-02
    1700 -3.12943518E-02  2.04111978E-02  1.79323253E-02  6.90287649E-02  2.19496487E-02
    1750  4.68220389E-03 -4.55823883E-02 -1.66627418E-02  8.61443013E-02  3.96910729E-02
    1800  3.97170548E-02  4.76342016E-02 -4.83209558E-02  1.08533195E-01  1.89765597E-02
    1850 -1.17701915E-02  6.81606779E-02  3.97946289E-02  9.10292600E-02  3.92959072E-02
    1900  3.08555137E-03  8.68430228E-02 -2.40474823E-02  1.15153184E-01  4.47517168E-02
    1950  2.43177080E-02 -9.19228385E-02  4.43699960E-02  1.24501952E-01  4.21549871E-02
