   #Iter           <M>_x           <M>_y           <M>_z             <M>        M_{stdv}
       0  2.68429246E-01  2.95320495E-03 -1.34828235E-01  1.56375946E+00  2.74363494E-02
      50  2.95095718E-01  2.74421454E-02 -1.11131181E-01  1.54522590E+00  2.24310096E-02
     100  3.20241445E-01 -1.94649126E-02 -6.17644268E-02  1.55934391E+00  2.61744962E-02
     150  2.97891110E-01  3.44286492E-02 -7.60902523E-02  1.52735792E+00  3.98399452E-02
     200  3.32704785E-01  3.60818307E-02 -9.87636038E-02  1.57914451E+00  2.09448491E-02
     250  2.76754170E-01  3.06670126E-02 -9.31418403E-02  1.53352966E+00  1.78326219E-02
     300  2.91478108E-01 -2.53776349E-02 -7.78290514E-02  1.53731286E+00  2.46045867E-02
     350  2.61334335E-01 -5.34876727E-02 -1.09711119E-01  1.55190534E+00  1.42770017E-02
     400  2.79269646E-01 -3.72393894E-02 -8.76431365E-02  1.53102077E+00  3.18370724E-02
     450  2.92918022E-01 -2.07052815E-02 -2.93684889E-02  1.55381121E+00  1.62236291E-02
     500  2.72573065E-01 -3.00901639E-02 -6.26226356E-02  1.55727332E+00  2.08684863E-02
     550  3.11066561E-01 -7.38532106E-02 -7.34885918E-03  1.56537016E+00  1.52820475E-02
     600  2.87169714E-01 -9.45420380E-02 -2.17788728E-02  1.52949977E+00  2.19231484E-02
     650  2.91326218E-01 -3.41555476E-02 -8.49997425E-02  1.53533650E+00  1.96083992E-02
     700  2.99324626E-01 -9.75323601E-02 -9.32043671E-02  1.55187956E+00  2.83711010E-02
     750  2.96681319E-01 -1.07901043E-01 -8.85477046E-02  1.53380773E+00  2.91988326E-02
     800  2.89424873E-01 -1.40452249E-01 -1.25977857E-01  1.55865346E+00  1.78876541E-02
     850  2.85474237E-01 -1.24403680E-01 -1.14712829E-01  1.53988378E+00  2.89137926E-02
     900  2.88452841E-01 -7.23695012E-02 -1.43488054E-01  1.55456040E+00  2.50539605E-02
     950  2.91104848E-01 -8.38913730E-02 -1.54792808E-01  1.56917972E+00  3.16238728E-02
    1000  2.75930951E-01 -5.62730179E-02 -1.76128045E-01  1.55229212E+00  2.54658061E-02
    1050  2.21581213E-01 -3.50026091E-02 -1.84587803E-01  1.55928633E+00  2.06755977E-02
    1100  2.13231772E-01 -4.00414427E-02 -1.89089558E-01  1.53468961E+00  3.81681511E-02
    1150  2.12708327E-01 -9.94554353E-02 -1.45024089E-01  1.56364952E+00  3.81797292E-02
    1200  2.22373634E-01 -1.03054049E-01 -1.68410418E-01  1.57372405E+00  1.13117586E-02
    1250  2.58651273E-01 -1.24739154E-01 -1.69391505E-01  1.55058629E+00  3.64710021E-02
    1300  2.79039089E-01 -8.49737460E-02 -1.61988357E-01  1.56807508E+00  2.27128156E-02
    1350  2.27511896E-01 -3.94429344E-02 -1.86496539E-01  1.53073023E+00  2.23217201E-02
    1400  2.32204768E-01 -3.97476557E-02 -1.98417461E-01  1.54398366E+00  3.15958477E-02
    1450  2.43632164E-01 -5.94773414E-02 -1.81545077E-01  1.54911287E+00  5.12942399E-02
    1500  2.59382296E-01 -8.43687486E-02 -1.37325559E-01  1.53374048E+00  4.74414627E-02
    1550  3.43294185E-01 -3.70387985E-02 -1.05683926E-01  1.53871376E+00  3.46911050E-02
    1600  3.78876160E-01 -1.74606367E-02 -1.00465482E-01  1.57133564E+00  2.08868465E-02
    1650  4.12220928E-01 -3.56503823E-02 -9.15781890E-02  1.53804095E+00  3.08280479E-02
    1700  3.27216313E-01 -1.09388510E-01 -6.33407266E-02  1.51223002E+00  3.79945846E-02
    1750  3.31145097E-01 -9.01069018E-02 -6.55799472E-03  1.55428254E+00  1.70621368E-02
    1800  3.46199553E-01 -1.41862780E-01 -2.70841873E-02  1.55733204E+00  3.79188489E-02
    1850  3.71472467E-01 -1.13820183E-01 -3.61197532E-02  1.54674277E+00  1.55186271E-02
    1900  3.83712823E-01 -7.41235461E-02 -5.88284449E-02  1.53881843E+00  2.56391833E-02
    1950  4.06463092E-01 -1.42380302E-01 -2.53759290E-02  1.53764233E+00  3.54297394E-02
    2000  3.85614111E-01 -1.79233908E-01  3.44498275E-02  1.54000316E+00  4.44735560E-02
    2050  4.09453554E-01 -1.96960164E-01 -1.37938785E-02  1.52542263E+00  4.98794457E-02
    2100  3.91157732E-01 -1.59213140E-01  6.22117413E-03  1.55407787E+00  3.05715789E-02
    2150  4.12803769E-01 -9.27655515E-02  3.93461762E-02  1.54447832E+00  3.43665294E-02
    2200  3.99191366E-01 -1.41188839E-01  4.81819367E-02  1.54369686E+00  3.17866015E-02
    2250  3.81445243E-01 -9.91325203E-02  3.66420886E-02  1.54700449E+00  1.17549405E-02
    2300  4.01292270E-01 -6.39550033E-02  6.34673986E-02  1.58884776E+00  1.98546510E-02
    2350  3.76383650E-01 -4.67418850E-02  2.90303546E-02  1.54772795E+00  3.49252589E-02
    2400  3.31410754E-01 -5.92536248E-02  2.35110955E-02  1.52211436E+00  5.18843916E-02
    2450  3.41683860E-01 -6.95015319E-02  2.65105059E-02  1.53612370E+00  4.65484572E-02
    2500  3.42971953E-01 -5.20552335E-02  2.22048069E-02  1.54404049E+00  2.79592003E-02
    2550  3.43787010E-01 -9.72344398E-02  4.87741130E-02  1.52702235E+00  4.68186991E-03
    2600  3.38243544E-01 -9.62543365E-02  7.91032332E-03  1.55323927E+00  1.97726044E-02
    2650  3.52759872E-01 -1.22653197E-01 -8.82500508E-03  1.52765746E+00  2.60137903E-02
    2700  3.44550118E-01 -1.63135679E-01  2.44918616E-02  1.55189819E+00  3.04130522E-02
    2750  2.98772534E-01 -1.69209870E-01  1.09709853E-01  1.55296902E+00  2.76859419E-02
    2800  3.11175042E-01 -1.93064073E-01  1.31774201E-01  1.52888085E+00  4.00119570E-02
    2850  3.06291033E-01 -2.27007809E-01  1.50350099E-01  1.55969253E+00  1.33816952E-02
    2900  3.05637357E-01 -2.74418602E-01  1.40264114E-01  1.54907638E+00  2.32050557E-02
    2950  2.71668537E-01 -2.63474791E-01  1.21550385E-01  1.53043954E+00  2.58433738E-02
    3000  2.86208728E-01 -2.16866243E-01  1.21443324E-01  1.53718615E+00  2.70206652E-02
    3050  2.49632973E-01 -1.68030933E-01  5.38513968E-02  1.55780268E+00  2.86268267E-02
    3100  2.56773336E-01 -1.54935131E-01  7.49198221E-02  1.54879592E+00  1.93395220E-02
    3150  2.94558044E-01 -1.25359663E-01  6.16825441E-02  1.54012682E+00  4.59601519E-02
    3200  3.14345996E-01 -1.19298497E-01  1.31947788E-01  1.52633536E+00  2.03170126E-02
    3250  3.75036164E-01 -1.21933035E-01  1.31425538E-01  1.54084466E+00  1.65881861E-02
    3300  3.19460812E-01 -1.28331019E-01  1.33396934E-01  1.55046983E+00  2.07848231E-02
    3350  3.18619492E-01 -1.68093080E-01  8.74668560E-02  1.52639459E+00  3.34919036E-02
    3400  3.48926086E-01 -2.12728521E-01  1.15362904E-01  1.51705090E+00  3.79620028E-02
    3450  3.88891686E-01 -1.79201657E-01  1.10820671E-01  1.53252726E+00  4.29026057E-02
