   #Iter           <M>_x           <M>_y           <M>_z             <M>        M_{stdv}
       0  3.00766725E-02 -1.19538272E-01  9.98211473E-02  1.89822078E-01  5.87387620E-02
      50  4.68151914E-02 -1.72224152E-02  6.53110302E-03  1.13883614E-01  3.58722569E-02
     100  1.13667080E-03  1.46226041E-01  2.94964592E-02  1.83605714E-01  7.44323913E-02
     150  1.19856676E-02  4.08720073E-02 -5.49147205E-03  1.08196021E-01  2.42149399E-02
     200  2.92484427E-03  1.99110261E-02 -3.30160295E-02  1.10603748E-01  2.27471018E-02
     250  1.50540415E-01  2.39315378E-02 -1.10518704E-01  2.01574886E-01  5.63152563E-02
     300 -1.31464393E-01  1.29036057E-02 -2.61241685E-02  1.66216345E-01  7.53215878E-02
     350 -9.03470597E-02 -1.36057187E-02  5.98498456E-02  1.42049191E-01  6.46024056E-02
     400  4.32239212E-02 -5.12560748E-02  5.00006531E-02  1.21094394E-01  2.17113504E-02
     450 -4.73798573E-02  3.24595153E-02 -8.28394484E-03  8.08791821E-02  2.89213126E-02
     500 -4.07178411E-02 -1.10071884E-01  4.67767431E-02  1.67923252E-01  7.88195172E-02
     550  3.49746898E-02  8.60405794E-02 -1.29221528E-02  1.05873485E-01  6.94515431E-02
     600 -1.83363618E-02 -4.60043703E-02 -4.73205971E-02  9.87981912E-02  2.64318071E-02
     650  1.61563861E-02 -6.63950812E-03  3.84680437E-02  8.76331300E-02  2.18734372E-02
     700  1.30764049E-02  3.47162319E-03 -1.09332757E-03  1.24536071E-01  3.36534560E-02
     750 -9.14978354E-02 -8.37455882E-03  1.85409659E-03  1.33080729E-01  3.21880518E-02
     800 -7.12048657E-02  3.88478976E-02 -5.05302450E-03  9.99614769E-02  4.50364946E-02
     850 -7.00413505E-03 -9.32576094E-02 -9.35586536E-02  1.78192348E-01  5.65636052E-02
     900 -1.86308033E-02  3.00401263E-02  5.30933395E-02  8.98743290E-02  2.03168265E-02
     950 -7.30739573E-02 -8.89234492E-02  3.66476328E-03  1.45846258E-01  5.62219424E-02
    1000  3.20571625E-02 -7.86349543E-02 -1.15646375E-01  1.64030004E-01  5.86505425E-02
    1050  1.23440480E-01 -5.52398541E-02 -5.81409624E-02  1.66237887E-01  6.50408545E-02
    1100 -2.78946680E-02  1.14317459E-02  6.25186460E-02  1.04345585E-01  5.76425209E-02
    1150  3.71896291E-02  1.36097541E-02 -1.70973784E-02  1.28294568E-01  1.89462997E-02
    1200  4.40590307E-02 -1.85280583E-02  5.64640091E-02  1.01411587E-01  2.77113350E-02
    1250  4.56710640E-03 -8.44874027E-02  7.25353101E-02  1.31510220E-01  8.82991973E-02
    1300  4.08029625E-03 -9.76237923E-02 -1.12735383E-01  2.01672729E-01  4.68324380E-02
    1350  1.00205295E-02 -6.89059575E-02  2.00987033E-02  1.26063434E-01  6.42378567E-02
    1400  1.32920450E-01  5.03091509E-03 -5.96679216E-02  1.64058048E-01  5.68915447E-02
    1450 -6.24397270E-02 -1.24512346E-01  2.74476364E-02  1.95923296E-01  4.36391582E-02
    1500  5.89045287E-02 -1.91567893E-02 -1.31999302E-02  1.34702963E-01  2.56165635E-02
    1550 -1.58550600E-02  8.03398734E-02  6.75151193E-02  1.49377238E-01  5.21295334E-02
    1600 -1.34067521E-02  4.48890334E-03 -6.67623103E-02  1.06801085E-01  3.24347433E-02
    1650  1.98693014E-02 -2.72414603E-02 -5.11561422E-02  1.10793356E-01  5.96225182E-02
    1700 -8.10829120E-02  5.81864175E-02  6.18839845E-02  1.23348272E-01  2.42036593E-02
    1750 -5.87028740E-02  6.25167201E-02 -3.03527229E-03  1.03009824E-01  5.92513770E-02
    1800 -3.63367811E-02  2.78901901E-03  1.15756782E-01  1.51262400E-01  3.69490282E-02
    1850 -5.86737689E-02 -2.89846039E-02  9.92578308E-03  9.51743583E-02  3.17553030E-02
    1900 -8.48887241E-03  6.31562608E-03  3.69232943E-02  8.27668679E-02  3.95590316E-02
    1950 -3.56318654E-02  2.08271057E-02  3.97904400E-02  8.30085805E-02  4.17372217E-02
    2000  1.77880491E-02  6.33449125E-02  6.36546477E-02  1.25526963E-01  2.91626426E-02
    2050  2.93198999E-02 -1.04060654E-01 -1.06860806E-02  1.26400426E-01  3.62395868E-02
    2100  1.16735674E-02  5.16734552E-02  5.68591217E-02  1.25334112E-01  2.26196086E-02
    2150  7.99452978E-03  6.79762366E-02 -3.13902174E-02  1.10705438E-01  3.80331832E-02
    2200  5.17517786E-02  2.94487247E-02 -4.27116360E-02  1.34630996E-01  3.17860430E-02
    2250  5.03514594E-02 -2.43733248E-02 -1.50461364E-02  8.16907361E-02  2.61953672E-02
    2300  1.85601118E-02 -3.00099230E-02 -2.03413978E-02  1.06339836E-01  2.73449651E-02
    2350 -1.00662864E-01 -6.76540014E-02  1.43160532E-02  1.76517624E-01  3.63760292E-02
    2400  6.67397867E-03  5.37473458E-02 -4.97195425E-02  1.11995257E-01  5.80352838E-02
    2450 -6.19711390E-03 -4.02522461E-02  6.04762245E-03  8.46185450E-02  4.87496751E-02
    2500  5.28461844E-02 -6.01619389E-02  1.17503168E-01  1.55580592E-01  4.69486267E-02
    2550  1.24628995E-01  1.33554699E-01 -9.88830665E-03  1.95256487E-01  8.77792808E-02
