   #Iter           <M>_x           <M>_y           <M>_z             <M>        M_{stdv}
       0 -1.18581072E+00  3.47227402E-02 -7.91417815E-02  2.07075570E+00  9.01946731E-03
      50 -1.20278503E+00  2.57103788E-02 -1.27669447E-01  2.07669700E+00  4.30882355E-03
     100 -1.18811042E+00 -2.84959554E-03 -1.29222334E-01  2.06816717E+00  6.95219478E-03
     150 -1.17817807E+00  1.53699379E-02 -1.40712227E-01  2.07121457E+00  5.61437993E-03
     200 -1.18924284E+00  4.11149438E-03 -1.40753234E-01  2.07650383E+00  3.35415758E-03
     250 -1.19278310E+00 -2.39697499E-03 -1.43441105E-01  2.07230304E+00  5.59714175E-03
     300 -1.18597325E+00 -1.79735367E-02 -1.59260011E-01  2.07444746E+00  4.12293908E-03
     350 -1.19894556E+00 -1.84233228E-02 -1.58411499E-01  2.07472193E+00  8.04036321E-03
     400 -1.19838050E+00 -1.95088809E-02 -1.78369837E-01  2.07555569E+00  6.29609844E-03
     450 -1.19353290E+00 -8.17121378E-03 -1.75573546E-01  2.07495090E+00  3.37120672E-03
     500 -1.19646539E+00  7.92848654E-03 -1.79394640E-01  2.07860756E+00  5.23056503E-03
     550 -1.18325013E+00 -1.24493566E-02 -2.07736563E-01  2.07465190E+00  5.61201971E-03
     600 -1.18327428E+00 -1.37976420E-02 -1.85426494E-01  2.07683565E+00  5.22478416E-03
     650 -1.18455279E+00 -1.45228016E-02 -2.03666643E-01  2.07231447E+00  6.43683517E-03
     700 -1.17900598E+00 -2.42398383E-02 -1.93150140E-01  2.06761964E+00  5.14295972E-03
     750 -1.18687779E+00 -1.12338956E-02 -1.87889168E-01  2.07364024E+00  6.95730969E-03
     800 -1.19656660E+00 -4.38467418E-03 -1.82346168E-01  2.07488910E+00  7.67246046E-03
     850 -1.19262172E+00 -2.14023872E-02 -1.66019149E-01  2.07149324E+00  4.79900875E-03
     900 -1.20524160E+00 -2.84297516E-02 -1.85883460E-01  2.07395694E+00  4.32960058E-03
     950 -1.21550476E+00 -1.21550529E-02 -1.95174495E-01  2.07284154E+00  4.76927109E-03
    1000 -1.20630752E+00 -1.88842989E-02 -1.98639416E-01  2.06999043E+00  3.24756306E-03
    1050 -1.19394968E+00 -3.07576681E-02 -2.06854987E-01  2.07001690E+00  1.03428309E-02
    1100 -1.19705810E+00 -4.62064309E-02 -2.24687552E-01  2.06997290E+00  1.04538312E-02
    1150 -1.18341691E+00 -5.76381780E-02 -1.99938068E-01  2.06970454E+00  7.83177897E-03
    1200 -1.18442559E+00 -5.51872859E-02 -1.88632751E-01  2.06524414E+00  3.34000107E-03
    1250 -1.20237672E+00 -5.05120407E-02 -1.93631997E-01  2.07426181E+00  2.55748779E-03
    1300 -1.19465807E+00 -5.05777900E-02 -1.96099048E-01  2.07250166E+00  2.99267525E-03
    1350 -1.20086304E+00 -6.30827961E-02 -2.01491674E-01  2.06945877E+00  4.26721115E-03
    1400 -1.20258240E+00 -5.33786346E-02 -2.11487903E-01  2.07270562E+00  8.22479899E-03
    1450 -1.20440145E+00 -7.33310879E-02 -2.05952320E-01  2.07048995E+00  4.85431174E-03
    1500 -1.21762545E+00 -7.53555830E-02 -1.93742182E-01  2.06932720E+00  8.39019780E-03
    1550 -1.21622416E+00 -7.75691517E-02 -1.77566602E-01  2.07570128E+00  6.37440350E-03
    1600 -1.20735515E+00 -9.15178474E-02 -1.75009949E-01  2.07272186E+00  6.12064090E-03
    1650 -1.20008916E+00 -9.21604724E-02 -1.65039747E-01  2.07101949E+00  4.24913708E-03
    1700 -1.18613586E+00 -9.21765368E-02 -1.60999116E-01  2.06982239E+00  5.01502047E-03
    1750 -1.19011954E+00 -7.94384062E-02 -1.86025886E-01  2.07192754E+00  4.69439747E-03
    1800 -1.20281231E+00 -6.90898212E-02 -1.82771247E-01  2.07505279E+00  1.08230519E-03
    1850 -1.19606644E+00 -6.24325196E-02 -1.48671261E-01  2.07610332E+00  5.70024309E-03
    1900 -1.18847580E+00 -6.67730147E-02 -1.49117242E-01  2.07354262E+00  6.94794607E-03
    1950 -1.17782648E+00 -6.77215407E-02 -1.45706165E-01  2.07522892E+00  4.52522407E-03
    2000 -1.19409767E+00 -7.31676601E-02 -1.57762767E-01  2.07621388E+00  5.15432955E-03
    2050 -1.18945179E+00 -5.28712772E-02 -1.49007555E-01  2.06964407E+00  3.72968344E-03
    2100 -1.19788447E+00 -5.75159660E-02 -1.55828775E-01  2.07031772E+00  4.22342127E-03
    2150 -1.17925057E+00 -7.97763570E-02 -1.55421604E-01  2.07252708E+00  2.60913146E-03
    2200 -1.17573871E+00 -6.46197685E-02 -1.70108786E-01  2.07358094E+00  5.54984975E-03
    2250 -1.16605981E+00 -5.17207450E-02 -1.57995509E-01  2.07603883E+00  6.57071050E-03
    2300 -1.16382487E+00 -5.21877549E-02 -1.55983346E-01  2.07276019E+00  4.75823455E-03
    2350 -1.16517359E+00 -4.91694730E-02 -1.64350923E-01  2.07388836E+00  2.13146002E-03
    2400 -1.17629217E+00 -3.95612266E-02 -1.63375773E-01  2.07680558E+00  6.10709363E-03
    2450 -1.19566262E+00 -3.48808023E-02 -1.69391719E-01  2.07841603E+00  7.78604417E-03
    2500 -1.18243331E+00 -2.59774656E-02 -1.58087943E-01  2.07611199E+00  4.70719709E-03
    2550 -1.16714278E+00 -4.25625037E-02 -1.37340514E-01  2.07118271E+00  4.60384507E-03
    2600 -1.17469176E+00 -1.55494065E-02 -1.33262678E-01  2.07355726E+00  8.83193843E-03
    2650 -1.16991548E+00 -2.41160715E-02 -1.36714073E-01  2.07155162E+00  7.58173971E-03
    2700 -1.16811091E+00 -1.67925739E-02 -1.30310639E-01  2.07075092E+00  7.62785333E-03
    2750 -1.14896338E+00 -3.89750443E-02 -1.27335563E-01  2.07154839E+00  6.10801577E-03
    2800 -1.15586496E+00 -3.16530906E-02 -1.40875418E-01  2.06697059E+00  4.09796623E-03
    2850 -1.15850642E+00 -3.52599761E-02 -1.75588254E-01  2.07392218E+00  5.25454320E-03
    2900 -1.17655021E+00 -1.06341541E-02 -1.74379483E-01  2.06972891E+00  4.71189030E-03
    2950 -1.17587632E+00 -1.67313528E-02 -1.63733683E-01  2.07660681E+00  2.40506229E-03
    3000 -1.17630270E+00 -1.11016700E-02 -1.60702612E-01  2.07812453E+00  5.49190162E-03
    3050 -1.19045967E+00 -8.72218322E-04 -1.27217697E-01  2.07518945E+00  4.82872873E-03
    3100 -1.18377184E+00 -3.58116855E-04 -1.38457154E-01  2.07652302E+00  4.47972043E-03
    3150 -1.18575614E+00 -2.99497621E-03 -1.32761195E-01  2.07226842E+00  4.62476303E-03
    3200 -1.17419723E+00 -8.63038142E-03 -1.31893214E-01  2.07208912E+00  7.28116547E-03
    3250 -1.16344176E+00 -4.81164756E-03 -1.26603143E-01  2.07262108E+00  3.84260842E-03
    3300 -1.16425209E+00 -2.83466460E-02 -1.35033599E-01  2.07113213E+00  4.04669710E-03
    3350 -1.17356670E+00 -3.46882528E-02 -1.48605953E-01  2.06946377E+00  7.14216797E-03
