   #Iter           <M>_x           <M>_y           <M>_z             <M>        M_{stdv}
       0 -5.45028180E-02  1.27222985E-02 -1.26136913E-01  1.57877392E-01  2.60912183E-02
      50 -4.78645686E-02  2.42028603E-03 -7.41508949E-02  9.77305752E-02  3.01074490E-02
     100 -7.34798488E-02  3.10932574E-02  4.55548469E-02  1.16212761E-01  1.66519046E-02
     150 -4.37481763E-02  1.30706466E-01 -9.58287212E-03  1.62432427E-01  3.45925669E-02
     200 -3.21356983E-02  1.48979301E-02  2.76918650E-02  7.92334552E-02  3.58091425E-02
     250  3.67006757E-02 -1.74566303E-02 -3.41856941E-02  8.18931461E-02  2.69733433E-02
     300 -5.19489720E-02  7.36089173E-02  2.84767306E-02  1.27538977E-01  4.10399145E-02
     350 -1.53575028E-02 -4.11143877E-02  4.69880134E-02  9.02508176E-02  5.17821071E-02
     400 -1.03844901E-02 -4.68769797E-02  4.90870717E-02  8.26083633E-02  1.96651688E-02
     450  6.78892275E-03  4.02866005E-02  5.47002345E-02  8.07036074E-02  5.34470748E-02
     500 -6.47963185E-02 -9.70498499E-02  1.61417046E-02  1.43132506E-01  5.29275682E-02
     550  7.26752019E-02  1.77791266E-02  9.29061525E-02  1.41760153E-01  5.62935597E-02
     600  4.93684707E-02  1.12373866E-03  7.08298714E-02  1.06027317E-01  2.30364797E-02
     650 -3.46406839E-02 -7.68496807E-03 -6.13665648E-02  8.35759979E-02  4.47678991E-02
     700  2.89563581E-03  2.02091089E-02 -4.91274746E-02  9.80782633E-02  2.79601298E-02
     750 -2.58849027E-02 -3.51835501E-02  1.44656790E-02  9.82594584E-02  3.11585648E-02
     800 -1.46317139E-02  6.19980675E-02  6.49108200E-02  1.34875175E-01  3.85363965E-02
     850 -1.39079151E-02  5.29806095E-02 -1.31977606E-02  1.05076418E-01  3.76096753E-02
     900  3.34180727E-02  3.49213177E-02  3.15847879E-02  1.18810807E-01  2.69278948E-02
     950  4.40312330E-02  2.65703667E-02  2.38014704E-02  8.36268959E-02  2.21642196E-02
    1000 -3.98810093E-02  4.60683595E-03 -1.58985199E-02  6.65272129E-02  3.44005326E-02
    1050 -1.73796020E-02  2.66819910E-02 -2.53852604E-02  7.47053592E-02  1.65818042E-02
    1100 -5.50595989E-02 -1.78386069E-02  1.49952821E-02  9.63614700E-02  3.11880513E-02
    1150 -4.08530772E-02 -7.11325125E-02 -3.99793047E-02  1.38365494E-01  3.35280432E-02
    1200 -4.93231087E-02  3.45017572E-02 -4.25062557E-02  7.87340725E-02  3.04109805E-02
    1250  1.74726475E-02  1.22104691E-02 -4.87197680E-02  9.64447656E-02  1.42178987E-02
    1300 -7.20211818E-02 -4.41247134E-03  5.80889553E-03  1.11412703E-01  3.84787923E-02
    1350  6.39868427E-03  3.28206225E-02  8.22564796E-03  8.37764422E-02  7.89724410E-03
    1400 -5.02190524E-02 -3.97228082E-02  1.23811189E-02  9.93854679E-02  2.34328222E-02
    1450  5.94883670E-02  1.91507084E-02  7.65245003E-02  1.45427839E-01  7.32578403E-02
    1500 -9.14942603E-03  8.75981218E-02  2.20580772E-02  1.01717131E-01  4.40524698E-02
    1550  5.38482094E-02  4.47168591E-02 -2.32485692E-02  9.59563238E-02  2.34959259E-02
    1600  7.64925920E-02 -4.28849313E-02 -3.20988146E-02  1.19674356E-01  3.28347966E-02
    1650  4.74938567E-02  1.79442662E-02  6.73404127E-02  1.01136751E-01  2.35791275E-02
    1700  5.06446682E-02  1.55475337E-02  5.04043469E-02  1.08327741E-01  3.33118659E-02
    1750  1.20206209E-02  6.21207491E-02 -1.08360010E-01  1.38987732E-01  6.98824880E-02
    1800 -9.67007881E-02  2.04956332E-02  2.49747376E-02  1.06178447E-01  4.84955900E-02
    1850  1.26084346E-02 -1.81520861E-02 -2.56906806E-02  8.76884382E-02  2.02446717E-02
    1900  5.57051593E-03  2.32666772E-02  5.31601217E-02  1.11104208E-01  4.17751147E-02
    1950  4.51178758E-02  4.50163040E-02  1.09646902E-02  7.37449842E-02  1.92750112E-02
