   #Iter           <M>_x           <M>_y           <M>_z             <M>        M_{stdv}
       0  1.15318238E-01 -3.52445265E-01 -2.58826976E-02  1.80163682E+00  1.31851021E-02
      50  9.09463433E-02 -3.45278272E-01 -5.56346701E-03  1.78123590E+00  1.54720367E-02
     100  6.23434022E-02 -3.29819151E-01  1.65114560E-03  1.81325799E+00  1.56578712E-02
     150  8.86866745E-02 -2.53752011E-01 -5.50391970E-03  1.79771026E+00  2.51464194E-02
     200  6.07197250E-02 -2.60722540E-01 -5.20899213E-03  1.80084799E+00  1.78157089E-02
     250  5.61521608E-02 -2.45759191E-01 -3.16274894E-02  1.77858937E+00  1.73644044E-02
     300  6.28415945E-02 -2.01677553E-01 -4.43257145E-02  1.78338259E+00  7.67422531E-03
     350  7.73429627E-02 -2.06538245E-01 -7.45654793E-02  1.77869810E+00  1.50704337E-02
     400  7.97152575E-02 -1.84880634E-01 -7.52209910E-02  1.78523287E+00  1.13988350E-02
     450  1.12476552E-01 -2.38728760E-01 -5.98817007E-02  1.79515227E+00  2.78141434E-02
     500  6.51677672E-02 -2.92320692E-01 -9.53908173E-02  1.78009008E+00  2.10126068E-02
     550  3.50972535E-02 -2.98737434E-01 -6.16250262E-02  1.79254949E+00  2.25034915E-02
     600  2.44619959E-02 -3.23424963E-01 -3.85437165E-02  1.79966623E+00  2.13566268E-02
     650  7.87925119E-02 -2.96331444E-01 -4.97014041E-03  1.78442629E+00  1.82031111E-02
     700  5.83022484E-02 -2.91775668E-01  8.61979956E-03  1.78594969E+00  2.25487807E-02
     750  1.04199595E-01 -2.78305783E-01  4.23938439E-03  1.78459577E+00  1.03512375E-02
     800  1.26661460E-01 -2.90319105E-01 -2.61113882E-03  1.79338510E+00  9.33322900E-03
     850  1.08925849E-01 -2.69113734E-01  1.02929702E-03  1.78010515E+00  1.05118061E-02
     900  1.19320687E-01 -2.78003693E-01 -1.21977270E-03  1.78380959E+00  1.37575812E-02
     950  9.37851755E-02 -3.20475722E-01 -2.10561794E-02  1.77805447E+00  1.12355983E-02
    1000  9.78995745E-02 -3.04446863E-01 -1.62111828E-02  1.77354029E+00  1.75047754E-02
    1050  1.36926681E-01 -3.09920355E-01 -8.70158536E-03  1.79620445E+00  2.09895652E-02
    1100  1.49462158E-01 -3.52560732E-01 -1.62696473E-02  1.79656679E+00  1.36385981E-02
    1150  1.24246529E-01 -3.80947198E-01 -7.77262656E-03  1.80560755E+00  1.75082177E-02
    1200  1.21071451E-01 -4.26945025E-01  2.49584338E-02  1.79548154E+00  6.73645069E-03
    1250  7.95696136E-02 -3.40760645E-01  5.61407136E-02  1.80392309E+00  8.19622665E-03
    1300  6.11826777E-02 -3.53229830E-01  2.81436768E-02  1.80887181E+00  2.14584704E-02
    1350  6.35847039E-02 -3.46382699E-01  2.85073516E-02  1.78253992E+00  2.21544022E-02
    1400  3.18676338E-02 -3.58008793E-01  2.99244885E-02  1.77016746E+00  2.04838386E-02
    1450  4.44246231E-02 -3.29135968E-01  4.92827818E-02  1.78217876E+00  1.91491480E-02
    1500  2.54437901E-02 -3.30954256E-01  3.95354822E-02  1.77703278E+00  2.36482317E-02
    1550  2.84893845E-02 -3.22225664E-01  2.78935874E-02  1.76944500E+00  1.92401612E-02
    1600  5.57138159E-02 -3.22507618E-01  1.72985916E-02  1.77599403E+00  1.78675103E-02
    1650  7.18701024E-02 -3.23063457E-01  1.56581870E-02  1.78497755E+00  1.74643098E-02
    1700  8.19075978E-02 -3.91664408E-01  1.41250363E-02  1.78560836E+00  2.33529701E-02
    1750  6.56657026E-02 -4.29227533E-01  9.76781653E-03  1.78026762E+00  3.10466386E-02
    1800  6.88729277E-02 -4.45290882E-01  1.81316250E-02  1.77555736E+00  2.04837918E-02
    1850  1.03619886E-01 -4.34556515E-01  3.85831047E-02  1.77859961E+00  1.36645840E-02
    1900  1.49081399E-01 -4.36515714E-01  5.74197236E-03  1.78010661E+00  1.55809255E-02
    1950  1.44595089E-01 -3.92262663E-01  7.18115462E-03  1.76717284E+00  1.25587624E-02
