   #Iter           <M>_x           <M>_y           <M>_z             <M>        M_{stdv}
       0 -1.34082019E+00 -2.26030626E-01 -1.21077267E-02  2.11132091E+00  5.16189732E-03
      50 -1.33179897E+00 -2.48303593E-01 -2.28383093E-03  2.10577294E+00  2.08933079E-03
     100 -1.32569217E+00 -2.46881567E-01  7.61208156E-04  2.10835670E+00  5.19020301E-03
     150 -1.33092707E+00 -2.60200185E-01  4.19821332E-03  2.11087756E+00  3.40513672E-03
     200 -1.33820755E+00 -2.50686110E-01  1.01848016E-02  2.10853318E+00  3.05706440E-03
     250 -1.32787505E+00 -2.59319361E-01 -1.42252306E-02  2.11035544E+00  4.41071198E-03
     300 -1.33239901E+00 -2.44947196E-01 -1.79393382E-02  2.11230758E+00  5.74648530E-03
     350 -1.32918691E+00 -2.31326881E-01 -2.22130174E-03  2.10658250E+00  3.32626002E-03
     400 -1.34082505E+00 -2.46866356E-01 -4.01349685E-03  2.10527375E+00  3.63565922E-03
     450 -1.35882120E+00 -2.22161438E-01  8.58381567E-03  2.10638160E+00  5.79080660E-03
     500 -1.37048582E+00 -2.27099177E-01  2.38319837E-02  2.10663326E+00  4.92403214E-03
     550 -1.38000944E+00 -2.47677262E-01  3.54496726E-02  2.10760029E+00  5.90296016E-03
     600 -1.37625020E+00 -2.33922261E-01  2.88022057E-02  2.10640842E+00  4.22691615E-03
     650 -1.38095375E+00 -2.28666099E-01  2.72405392E-02  2.10906336E+00  5.61074731E-03
     700 -1.38284553E+00 -2.16144062E-01  1.93801068E-02  2.10517628E+00  5.04627564E-03
     750 -1.38899775E+00 -2.02181964E-01 -6.51778342E-03  2.10846439E+00  3.41637453E-03
     800 -1.38837511E+00 -2.10505206E-01  9.14684442E-03  2.10668898E+00  4.36774103E-03
     850 -1.39823339E+00 -2.12116042E-01  1.45827905E-02  2.10698612E+00  2.66416546E-03
     900 -1.40424836E+00 -2.07098497E-01  1.06709628E-02  2.10826223E+00  4.88583902E-03
     950 -1.41004453E+00 -2.07086162E-01  2.06637663E-02  2.11012887E+00  1.56229030E-03
    1000 -1.40905597E+00 -2.08197724E-01  2.93739725E-03  2.11133916E+00  2.79154950E-03
    1050 -1.41591780E+00 -2.00818672E-01  9.18111759E-03  2.10948737E+00  4.23506311E-03
    1100 -1.40752914E+00 -2.17890625E-01  3.51589820E-02  2.10851565E+00  6.07663187E-03
    1150 -1.39665340E+00 -2.16679933E-01  3.93849340E-02  2.10493331E+00  6.16214726E-03
    1200 -1.38557466E+00 -2.14788655E-01  3.86013135E-02  2.10364143E+00  5.90210257E-03
    1250 -1.38297442E+00 -2.11147537E-01  4.26367329E-02  2.10578202E+00  3.60739738E-03
    1300 -1.35969852E+00 -2.21715847E-01  2.45344423E-02  2.10845855E+00  6.66067252E-03
    1350 -1.35859014E+00 -2.01782828E-01 -2.38381741E-03  2.11065484E+00  6.56923691E-03
    1400 -1.36447204E+00 -2.24326889E-01 -8.13846761E-03  2.10967406E+00  2.36122739E-03
    1450 -1.36816169E+00 -2.21201188E-01 -2.15641945E-02  2.10697016E+00  2.91666527E-03
    1500 -1.35405382E+00 -2.28461732E-01  1.03155837E-02  2.10667307E+00  5.35928930E-03
    1550 -1.35723798E+00 -2.29269038E-01  4.82348789E-03  2.10536606E+00  7.09091432E-03
    1600 -1.33558620E+00 -2.14246657E-01 -2.91760729E-03  2.10451604E+00  3.06669426E-03
