   #Iter           <M>_x           <M>_y           <M>_z             <M>        M_{stdv}
       0 -6.75443129E-01 -2.15672880E-01  8.06193574E-02  1.28867685E+00  4.49078979E-02
      50 -6.11544489E-01 -2.22882305E-01  6.34579191E-02  1.23842199E+00  2.80546119E-02
     100 -6.18426525E-01 -1.99422466E-01  1.21632687E-02  1.29445957E+00  7.83421686E-02
     150 -6.74185628E-01 -1.40237272E-01  8.41277832E-02  1.27107568E+00  4.76443806E-02
     200 -6.84058671E-01 -7.56089036E-02  1.27608371E-01  1.26212312E+00  3.12524641E-02
     250 -6.54021657E-01 -1.05200144E-02  1.23147235E-01  1.22986513E+00  3.26339959E-02
     300 -6.65797846E-01 -7.29968331E-02  1.25980040E-01  1.26088453E+00  6.19377564E-02
     350 -6.00741647E-01 -3.86194179E-02  8.92365015E-02  1.23886452E+00  4.92253785E-02
     400 -5.55266712E-01 -3.55206308E-02  1.16857976E-01  1.24167380E+00  4.89289114E-02
     450 -5.28666540E-01 -5.03107439E-02  1.37550188E-01  1.25958270E+00  6.17571395E-02
     500 -5.66024762E-01 -1.36130297E-02  8.19762514E-02  1.28551548E+00  6.82026954E-02
     550 -5.03920224E-01  1.06718227E-01  4.41336482E-02  1.26921400E+00  3.52160960E-02
     600 -4.80433897E-01  2.06586754E-01  1.14160144E-01  1.27990099E+00  4.39716378E-02
     650 -4.64337315E-01  2.58451619E-01 -4.07800017E-03  1.28200897E+00  5.83655716E-02
     700 -4.19266485E-01  2.28255800E-01  1.05369875E-02  1.26359946E+00  7.59744807E-02
     750 -4.37078116E-01  2.44420803E-01  4.69327444E-02  1.27890282E+00  7.82605546E-02
     800 -3.69243823E-01  1.71784835E-01  8.92371977E-02  1.26599788E+00  7.15957574E-02
     850 -3.76917441E-01  9.30019875E-02  1.15616646E-01  1.26627433E+00  6.02860654E-02
     900 -4.11912520E-01  5.15051002E-02  1.16028842E-01  1.26737785E+00  6.76930623E-02
     950 -2.21896342E-01  1.59562609E-01  1.10353480E-01  1.26455003E+00  3.55783607E-02
    1000 -2.89213585E-01  5.86538281E-02  8.60546561E-02  1.24977131E+00  5.06068341E-02
    1050 -2.33330391E-01  1.75736463E-02  8.06242964E-02  1.26594948E+00  7.14715841E-02
    1100 -2.25164006E-01 -1.62861078E-02  5.25332097E-02  1.30665745E+00  5.61141265E-02
    1150 -1.31134455E-01  8.44888895E-03  1.36846744E-01  1.26131116E+00  5.28333978E-02
    1200 -1.33469250E-01  5.91462630E-02  1.09628581E-01  1.27953873E+00  6.48200097E-02
    1250 -2.00953435E-01  1.22458111E-01  1.42872354E-01  1.26145494E+00  7.95556795E-02
    1300 -1.37421428E-01  1.79851643E-01  1.59351828E-01  1.29688360E+00  3.08778962E-02
    1350 -1.37956124E-01  3.24603274E-01  1.89729381E-01  1.30216769E+00  3.23146055E-02
    1400 -1.27918090E-01  3.66830312E-01  1.76858402E-01  1.34155105E+00  3.22233047E-02
    1450 -1.23013416E-01  4.26519366E-01  1.69238767E-01  1.29695889E+00  3.92664479E-02
    1500 -9.88656601E-02  5.48421071E-01  1.54528548E-01  1.32843399E+00  6.48872151E-02
    1550 -3.44805033E-02  5.25702141E-01  2.19324115E-01  1.27650452E+00  1.70523738E-02
    1600 -6.74475499E-03  5.88463649E-01  2.36007418E-01  1.27201112E+00  3.96545735E-02
    1650  1.41050414E-02  6.80735924E-01  2.76717845E-01  1.31071326E+00  2.80437953E-02
    1700  4.32162089E-02  6.48621448E-01  2.85993558E-01  1.28705891E+00  3.38857219E-02
    1750 -5.60559788E-03  7.12793286E-01  2.99998963E-01  1.30443187E+00  5.36098790E-02
    1800 -2.44949629E-02  7.10222882E-01  2.91845656E-01  1.31836124E+00  5.04838971E-02
    1850 -3.21938523E-02  6.58151951E-01  3.04746176E-01  1.30437074E+00  6.84133967E-02
    1900 -7.09881307E-02  6.37401109E-01  2.97118974E-01  1.27654977E+00  4.02285539E-02
    1950 -8.32547757E-02  6.78110180E-01  2.75392650E-01  1.29799141E+00  1.52792462E-02
