   #Iter           <M>_x           <M>_y           <M>_z             <M>        M_{stdv}
       0  7.93932553E-02  2.20262100E-01  5.48614424E-01  1.48125493E+00  4.70056220E-02
      50  3.11498203E-02  2.17314691E-01  5.37810253E-01  1.47996519E+00  4.51871212E-02
     100  1.10153674E-01  2.71756114E-01  5.21582051E-01  1.49001087E+00  3.35343566E-02
     150  8.87154760E-02  3.04026726E-01  5.09087774E-01  1.48793183E+00  3.10526043E-02
     200  1.80327703E-01  2.61556777E-01  5.10309431E-01  1.47766230E+00  2.32669466E-02
     250  2.42881682E-01  2.59608725E-01  5.38575471E-01  1.47712251E+00  3.71599399E-02
     300  2.10049267E-01  2.03218850E-01  4.64785592E-01  1.46980955E+00  3.04850395E-02
     350  2.19326536E-01  1.38276252E-01  4.58245988E-01  1.48594583E+00  4.03039141E-02
     400  1.50061325E-01  1.03584486E-01  4.47851888E-01  1.47025751E+00  2.98972503E-02
     450  1.65562266E-01  9.92277255E-02  4.87645352E-01  1.48049442E+00  2.64851797E-02
     500  2.19025901E-01  9.96048139E-02  5.24052543E-01  1.53011319E+00  3.08431173E-02
     550  2.73354115E-01  1.01373035E-01  5.48705256E-01  1.46996964E+00  1.80357132E-02
     600  2.73496468E-01  1.26572903E-01  5.74690218E-01  1.48191759E+00  3.82910228E-02
     650  2.49291003E-01  1.13743920E-01  5.99694286E-01  1.48734631E+00  3.11464598E-02
     700  3.27232856E-01  1.17644902E-01  6.69124012E-01  1.49328100E+00  3.05498615E-02
     750  2.63833970E-01  1.47672704E-01  6.47164080E-01  1.47438768E+00  2.28563452E-02
     800  1.70031150E-01  1.84104885E-01  6.15188489E-01  1.47134817E+00  2.80805017E-02
     850  1.19632393E-01  1.10661265E-01  5.27064979E-01  1.45144793E+00  2.61303871E-02
     900  1.59904930E-01  6.70868783E-02  5.30410865E-01  1.46660145E+00  3.63140998E-02
     950  1.10215964E-01  7.29087968E-02  5.51936876E-01  1.47754512E+00  1.50640482E-02
    1000  1.54850529E-01  9.09764757E-02  5.45267011E-01  1.48360259E+00  4.70087576E-02
    1050  5.25492130E-02  6.12807608E-02  5.87655600E-01  1.46228638E+00  6.37979737E-02
    1100  1.06731694E-01  9.85439099E-04  6.60171530E-01  1.49180011E+00  3.98642890E-02
    1150  1.23361915E-01 -4.12907358E-02  6.72019482E-01  1.51040599E+00  2.20702240E-02
    1200  1.36097306E-01 -5.33330997E-02  6.96274703E-01  1.50297224E+00  4.12085438E-02
    1250  5.06836866E-02 -6.53036988E-02  6.61082397E-01  1.45779666E+00  1.80666774E-02
    1300  1.97974495E-02 -5.33376072E-02  6.49855790E-01  1.43888575E+00  5.06843812E-02
    1350  2.54789652E-02 -1.56578223E-01  6.66008616E-01  1.47577897E+00  3.52712363E-02
    1400  3.44409773E-02 -8.30728410E-02  7.08254674E-01  1.50848804E+00  1.86168243E-02
    1450  5.54321231E-02 -1.36236784E-01  6.76304065E-01  1.47520248E+00  4.81047460E-02
    1500  1.55047705E-02 -1.49777784E-01  6.13870305E-01  1.46692891E+00  2.91491870E-02
    1550  1.82575680E-02 -1.54399494E-01  6.35225662E-01  1.46108732E+00  2.92073047E-02
    1600  8.38369429E-03 -1.12010657E-01  5.86654783E-01  1.47022261E+00  4.07058865E-02
    1650  3.21011327E-02 -1.48414660E-01  6.09983510E-01  1.48949486E+00  3.59368738E-02
    1700  6.48877969E-02 -1.41699329E-01  6.42844623E-01  1.49073098E+00  3.65416817E-02
    1750  9.99793969E-02 -1.92445946E-01  5.13815909E-01  1.48492498E+00  2.34638811E-02
    1800  1.69593567E-01 -1.83217405E-01  5.51476629E-01  1.44806808E+00  3.02429719E-02
    1850  1.09781986E-01 -2.23796712E-01  5.57084335E-01  1.46492618E+00  4.51353335E-02
    1900  2.00784690E-01 -2.16927665E-01  5.40960196E-01  1.47974481E+00  2.16745327E-02
    1950  1.88855456E-01 -2.45377026E-01  5.01934362E-01  1.44672021E+00  2.19784464E-02
