   #Iter           <M>_x           <M>_y           <M>_z             <M>        M_{stdv}
       0  4.62720461E-02  3.54122188E-03 -9.34787267E-03  1.45630776E-01  5.86228857E-02
      50  2.12042897E-02  4.59484857E-02 -4.73841554E-03  9.85392341E-02  3.64922888E-02
     100 -6.75051148E-03  7.09710987E-02  5.50500893E-02  1.25231961E-01  2.71652126E-02
     150 -5.18566176E-02  1.36138552E-01 -6.33270472E-02  1.85894961E-01  4.92412626E-02
     200 -1.86323732E-02 -6.78850517E-02  1.17525747E-01  1.69644899E-01  5.00930319E-02
     250  7.64841664E-02 -4.25112053E-02  3.75966623E-02  1.27140062E-01  4.31721427E-02
     300  3.19471771E-02 -1.71911442E-02  4.97615324E-03  8.11838883E-02  3.13200504E-02
     350  3.22725510E-02  3.94336402E-02 -1.09298400E-02  1.31343658E-01  5.14874109E-02
     400 -1.04648246E-02 -3.65097608E-03 -5.74382816E-02  1.38429907E-01  4.74766228E-02
     450 -2.44991518E-02  3.52037330E-02 -2.91777975E-02  9.69111667E-02  3.24490491E-02
     500  2.91230139E-02 -7.60186149E-02  7.31777289E-02  1.44094058E-01  4.54539400E-02
     550  3.75550357E-02 -8.39535089E-03  1.16267305E-02  8.12339137E-02  2.33242040E-02
     600 -8.13338867E-02  8.02930980E-02  6.04353356E-02  1.63140203E-01  2.17979753E-02
     650 -5.60511472E-02 -5.18491212E-02  7.74783834E-02  1.50890949E-01  6.96737980E-02
     700  1.55216723E-01  1.40453272E-02 -1.17934468E-02  1.87944108E-01  2.98571389E-02
     750  1.04350210E-01  1.90992188E-02  4.43764658E-02  1.35174361E-01  2.78260445E-02
     800 -1.24371468E-01  1.83850566E-01 -3.72454110E-02  2.48775960E-01  4.41899128E-02
     850 -5.43585580E-02 -1.64684827E-01 -3.71494983E-02  2.14346825E-01  7.01674140E-02
     900 -4.43700860E-02  3.04472854E-02 -3.65938984E-02  9.33692905E-02  2.22076386E-02
     950 -3.14906195E-02 -2.30457359E-02 -2.53927252E-02  1.05810057E-01  4.90794489E-02
    1000  8.15030983E-02  6.44173764E-03 -3.03927151E-02  1.11998862E-01  6.45470591E-02
    1050  2.03582530E-02  5.41240030E-02 -1.39231313E-01  1.80290429E-01  1.68909052E-02
    1100 -2.72952106E-02 -3.51770577E-02 -1.00006050E-01  1.80337805E-01  4.13552853E-02
    1150  5.73368653E-02  8.01065908E-02  1.88861483E-02  1.72287745E-01  7.22766939E-02
    1200  4.04292531E-02  1.03069202E-02  1.54500610E-02  9.62160570E-02  3.59140429E-02
    1250 -2.12628253E-02  1.17801492E-02  4.80571348E-02  9.41695709E-02  4.86572748E-02
    1300  3.03046812E-02  3.76080958E-02  4.27427911E-02  1.16317766E-01  3.25246658E-02
    1350 -6.72997787E-02 -9.19355274E-03 -8.76892841E-02  1.61811327E-01  5.31273531E-02
    1400 -1.27649133E-02 -7.71558760E-03  2.01409938E-02  1.32276686E-01  2.27610640E-02
    1450  3.74190236E-02 -6.36538482E-02  1.50869019E-02  1.27683130E-01  5.28491388E-02
    1500 -1.81870747E-02  1.30861002E-02 -7.50118176E-02  1.65499804E-01  3.12114892E-02
    1550  3.71201554E-02 -1.38317026E-02 -4.46273746E-02  1.06124477E-01  3.39615312E-02
    1600 -5.79043180E-02  1.01158623E-02  1.74653113E-02  9.03663831E-02  3.41272755E-02
    1650 -6.82351767E-02  1.33371903E-02 -6.81693517E-02  1.33237584E-01  3.40023864E-02
    1700 -4.05706114E-02  1.29368300E-02  1.79347049E-02  8.02808934E-02  2.70890101E-02
    1750  3.51183551E-02  1.48938015E-01  3.67365003E-02  1.77409237E-01  5.79173577E-02
    1800 -6.37878673E-02 -1.01747407E-01  1.09729046E-02  1.57617128E-01  6.36699776E-02
    1850 -7.52760689E-02 -1.45096779E-02  2.35569464E-02  1.20852126E-01  2.32119987E-02
    1900 -2.58257825E-02  1.16190377E-02 -8.75654016E-02  1.24648846E-01  5.80850385E-02
    1950 -3.83356569E-02 -1.85168473E-02  4.88606868E-03  1.18948367E-01  2.29118883E-02
