   #Iter           <M>_x           <M>_y           <M>_z             <M>        M_{stdv}
       0 -7.09273030E-02 -5.70048046E-02 -9.23467781E-03  1.16278488E-01  5.44138124E-02
      50 -3.67552098E-02 -3.87585609E-02 -5.00419531E-02  1.18336814E-01  5.91790743E-02
     100 -5.14394213E-03 -4.01312566E-02 -2.00622268E-03  1.10374355E-01  1.18673290E-02
     150 -1.35499784E-02  5.99689494E-02 -6.32686061E-02  1.08747716E-01  5.88952907E-02
     200 -8.37738665E-02 -3.35710407E-02  3.38093758E-02  1.32234322E-01  5.94878417E-02
     250  1.06142996E-02  2.32327513E-02  5.27214782E-02  1.00136960E-01  4.14638953E-02
     300 -5.23626638E-02 -7.41675259E-02  1.85108475E-01  2.22652473E-01  5.00199548E-02
     350 -2.40467829E-02  3.34604610E-02  1.14285153E-03  8.52549783E-02  3.12795745E-02
     400 -1.33066129E-02 -6.71297876E-02 -8.59224111E-02  1.89527202E-01  4.38470863E-02
     450  8.12190828E-02 -1.33905159E-02 -1.77795594E-02  1.32232986E-01  7.51401111E-02
     500  1.53106441E-03 -1.14291667E-02 -3.83187709E-03  7.45931169E-02  3.21315053E-02
     550 -4.04870859E-02  5.20376257E-02 -2.38185235E-03  1.14312753E-01  5.31278486E-02
     600 -3.07822019E-02 -1.01335171E-01  2.48264402E-03  1.31822353E-01  4.68526855E-02
     650  7.15035636E-02  7.81198791E-03  6.15748836E-04  1.11663262E-01  7.41008082E-02
     700  8.69462213E-02  1.56152548E-02  4.24423149E-03  1.12404801E-01  5.14587846E-02
     750 -2.32183993E-02  1.16847020E-01 -5.54067302E-02  1.48546516E-01  5.40062787E-02
     800 -7.63248225E-02 -4.42100774E-02  3.51426832E-02  1.42677482E-01  3.82818445E-02
     850 -3.49483064E-02 -5.06891313E-02  7.78936806E-02  1.11398476E-01  5.25688079E-02
     900  1.33871274E-02 -5.90111338E-03 -5.43963353E-02  7.93155546E-02  2.05583480E-02
     950 -6.62334961E-02 -8.64778175E-03 -6.07839440E-02  1.11583659E-01  2.31396676E-02
    1000  4.76111672E-02  5.42249939E-02  3.78502212E-02  1.07494964E-01  4.55610717E-02
    1050 -5.27461650E-03  5.45587720E-02 -1.85027101E-02  9.43115131E-02  1.56014226E-02
    1100  6.63069050E-02  7.60637796E-03  1.37066851E-01  2.02395313E-01  4.49663507E-02
    1150  2.60439715E-02  8.37472567E-02 -8.23459662E-02  1.32490624E-01  3.94847032E-02
    1200  1.31010982E-02  9.84448212E-03 -4.42964583E-03  8.42127312E-02  3.23523293E-02
    1250 -7.81205178E-03 -8.84457572E-03 -3.78025752E-02  7.09354774E-02  2.18546552E-02
    1300 -8.55983421E-02  7.72811184E-02 -5.43409434E-02  1.55338091E-01  3.27587155E-02
    1350 -2.61933533E-02  4.20489070E-02  2.48263001E-02  8.55544863E-02  3.30087362E-02
    1400  3.65293677E-02 -2.35290219E-02  4.57270180E-02  1.06615358E-01  4.66566437E-02
    1450  1.47870958E-02  2.71244232E-02  3.38730121E-03  9.45663716E-02  2.20599974E-02
    1500 -5.03422956E-02 -8.57305872E-02  1.94537166E-02  1.29072715E-01  2.17896852E-02
    1550  2.75708244E-03  6.99536738E-02 -2.04126192E-03  1.06179594E-01  3.67249667E-02
    1600 -1.44961827E-02 -5.67439447E-02 -1.21361734E-02  1.04242535E-01  5.09737124E-02
    1650  6.90806080E-02  7.92822846E-02  4.24382697E-02  1.63594546E-01  4.74133301E-02
    1700  8.61522581E-03  6.76341690E-02 -1.79827442E-02  1.07208554E-01  2.57453987E-02
    1750 -2.04126300E-02  1.37910744E-02 -5.72413558E-02  8.33684520E-02  4.04869920E-02
    1800 -9.79917285E-02  1.35682315E-02  1.51364059E-02  1.36573666E-01  2.42571110E-02
    1850 -5.87574595E-02 -1.09088761E-01 -7.40573226E-02  1.66393344E-01  4.20696780E-02
    1900 -4.31898680E-02  4.78192732E-02  1.91886576E-02  9.16368662E-02  3.28660874E-02
    1950  1.05962016E-02 -1.62290052E-02  5.94403558E-02  1.24603591E-01  5.18247237E-02
    2000  3.29899812E-02 -1.92685088E-02 -6.11835945E-02  1.18400370E-01  4.58952350E-02
    2050  3.61268013E-02  3.26163269E-02  3.66073125E-02  7.98383837E-02  1.98394086E-02
    2100 -2.40345778E-02 -7.65133427E-03 -8.84558170E-03  7.58160572E-02  3.39550270E-02
    2150  8.73341097E-02 -1.04128200E-02 -5.01514068E-02  1.23424947E-01  6.46260426E-02
    2200  1.75866208E-02  1.99988058E-02 -6.71856907E-02  1.04940793E-01  3.97733919E-02
    2250  1.70408604E-02 -8.88063232E-02  2.24420472E-02  1.37391916E-01  5.06941724E-02
    2300 -2.14154100E-02  1.03372970E-02 -7.55111332E-02  9.65884278E-02  4.56164913E-02
    2350  2.04866773E-02 -4.25204528E-02  3.47571912E-02  9.12176766E-02  7.76670095E-02
    2400 -2.19359410E-02 -1.31927890E-02 -6.03002807E-02  1.06400555E-01  4.32868063E-02
    2450 -1.24925945E-01  1.43110636E-02 -1.68999073E-02  1.36149236E-01  7.69255120E-02
    2500  8.39718413E-03  2.97027827E-02  2.05495798E-02  1.06512179E-01  4.22223195E-02
    2550  5.74168972E-02 -8.35069014E-02  4.32245621E-02  1.33996257E-01  6.92859849E-02
    2600 -2.75867936E-02  6.51771275E-02  5.24385066E-02  1.16172412E-01  2.69379317E-02
    2650 -6.66577475E-02 -5.80147517E-02  1.37456155E-02  1.12449929E-01  2.95140416E-02
    2700 -3.97100545E-02  6.36551482E-02 -1.96343444E-02  1.30053827E-01  2.14317591E-02
    2750 -2.46662834E-03 -4.35741673E-02 -1.50053022E-02  8.24609665E-02  2.52784102E-02
    2800  9.98107170E-02 -3.20183873E-02 -4.25079802E-02  1.48138212E-01  1.94980501E-02
    2850  1.33713007E-01  7.64328059E-03  3.93406183E-02  1.55131897E-01  6.44355584E-02
    2900 -1.46955116E-01  4.12249603E-02  2.50078703E-02  1.72925453E-01  4.61935719E-02
    2950 -2.92658260E-02  1.11091702E-01  6.67689176E-03  1.34131332E-01  7.11358475E-02
    3000 -9.30604338E-02 -5.45955434E-02 -2.14599687E-02  1.20407927E-01  5.08254574E-02
    3050  5.44143727E-02 -3.68787332E-02 -7.74740488E-02  1.20395721E-01  3.47277949E-02
    3100  1.67355247E-02  1.49513188E-01  8.87926689E-03  1.63446441E-01  1.06740583E-01
    3150 -5.08181672E-02  8.71495901E-02 -2.42733484E-02  1.43330201E-01  4.35726241E-02
    3200 -1.88810786E-02 -2.93399479E-02 -1.24391197E-02  8.02799402E-02  3.26629206E-02
    3250 -1.02182643E-01  6.57267028E-02  1.74758484E-02  1.50713421E-01  5.97399015E-02
    3300 -4.18205143E-02 -1.92102630E-02  4.85297776E-02  1.16831666E-01  3.89467558E-02
    3350  7.29718308E-02 -3.87084428E-02 -3.27706341E-02  1.25888284E-01  6.00764330E-02
    3400  1.05209834E-01 -4.94724559E-03 -4.01845954E-02  1.37351693E-01  4.84565955E-02
    3450  3.49300744E-02  3.97729768E-02 -7.59492437E-03  1.05764051E-01  2.93996260E-02
    3500 -1.02201582E-02 -1.08785070E-01  8.47721401E-03  1.28289961E-01  5.25137971E-02
    3550 -4.21203767E-03 -2.51973519E-02 -3.32286555E-02  9.92958200E-02  4.12358017E-02
    3600  4.02666932E-02 -3.04685160E-02 -5.76419112E-02  1.29139225E-01  2.40543331E-02
    3650 -1.90660716E-02  1.31900575E-02  8.54217116E-02  1.25818904E-01  4.77073515E-02
    3700  1.43334942E-02 -7.00651670E-02  4.72739033E-02  9.63225624E-02  3.35045415E-02
    3750  5.57021576E-02  4.82412413E-02 -2.87309409E-02  1.05327930E-01  6.90800483E-02
    3800  6.01093612E-02 -4.37737843E-02  3.41526168E-02  1.22220116E-01  3.35595316E-02
    3850 -4.88347945E-02  4.62179555E-02  1.69914355E-02  1.15238355E-01  4.62659413E-02
    3900 -9.35856667E-02  5.16135036E-02 -8.16649790E-02  1.55986472E-01  4.27004671E-02
    3950  8.69891491E-02  1.02293329E-02 -4.91390746E-02  1.31064273E-01  3.57685511E-02
    4000  1.15122024E-01 -4.89837489E-03  6.81023543E-02  1.58298411E-01  6.15026038E-02
    4050 -9.02912524E-03  1.15083656E-01  2.10665809E-02  1.31241617E-01  5.19808026E-02
    4100  1.84086435E-02 -1.00416460E-01 -1.05721125E-01  1.61536841E-01  1.36600321E-02
    4150 -7.49066872E-03  6.14471784E-02  3.67763400E-02  1.05258251E-01  5.32979810E-02
    4200  4.37708440E-02 -1.47945314E-02  1.52772077E-02  8.76959952E-02  4.68302770E-02
    4250  6.44246451E-02  2.62755951E-02 -4.55547367E-02  1.17387617E-01  5.05495850E-02
    4300  4.58086333E-03  6.93303592E-02 -3.71632778E-02  1.23073224E-01  4.36411770E-02
    4350 -5.38358824E-02  1.04674851E-02 -6.04941427E-02  1.03492400E-01  2.80494638E-02
    4400 -5.24605392E-02  5.62135995E-02 -5.53677345E-05  1.07440335E-01  3.95448890E-02
    4450  4.94121789E-02  2.85384209E-02 -1.98167444E-02  9.42481171E-02  3.52734972E-03
    4500  2.60449330E-02 -9.08027535E-02  1.21772792E-02  1.16412217E-01  2.32902685E-02
    4550 -1.78686542E-02  9.87612289E-02  2.18157675E-02  1.47388344E-01  4.43048553E-02
    4600 -3.82117332E-02  4.08495380E-02  3.22384568E-02  9.19245175E-02  1.54189560E-02
    4650  3.11192171E-03  9.76396161E-03  6.78093528E-02  1.44806262E-01  2.60164581E-02
    4700 -6.76238792E-02  7.67683541E-03 -5.93812726E-03  9.35598308E-02  1.20626130E-02
    4750 -2.57569417E-02  5.20568715E-02 -1.27059399E-03  1.08853834E-01  2.11902877E-02
    4800 -4.63538166E-02  2.58945513E-02 -8.49683162E-03  1.04574707E-01  6.98519932E-02
    4850  2.78567718E-02  2.04457904E-02 -3.48033738E-02  1.15758722E-01  3.36051612E-02
    4900 -8.49190617E-02  8.93858831E-02 -5.81908084E-02  1.48048529E-01  6.70239129E-02
    4950  7.73543879E-02  6.07254162E-02 -1.80102518E-02  1.06578135E-01  1.64399303E-02
    5000 -6.50800899E-02  2.76157082E-03 -6.10709033E-02  9.53896439E-02  5.09365715E-02
    5050 -1.79510147E-02  1.42290439E-02 -1.71290928E-02  9.55270277E-02  4.39675305E-02
    5100 -2.82107439E-02  4.26614599E-02  3.33914263E-03  1.24653982E-01  1.80595407E-02
    5150 -6.41907836E-02 -1.93359283E-02  6.63716160E-02  1.22292592E-01  5.80939870E-02
    5200 -2.22770568E-02  2.53895255E-02 -6.87909618E-02  1.51169048E-01  3.91871490E-02
    5250  1.41960873E-02 -4.19460536E-02 -8.30229973E-02  1.25125666E-01  3.55520437E-02
    5300  1.66705457E-03 -2.39927187E-02 -6.31634187E-02  1.04723507E-01  3.18084328E-02
    5350  2.51565524E-02  8.19500739E-02 -6.76644695E-02  1.18218043E-01  3.01953541E-02
    5400  3.52344131E-02  7.59656390E-02  5.01117579E-02  1.28953737E-01  4.83035500E-02
    5450  4.53699135E-02  6.20213049E-02 -1.62112895E-03  1.29847174E-01  3.85311875E-02
    5500 -2.27589631E-02  2.17434397E-03 -3.08692148E-02  9.73421428E-02  2.20066081E-02
    5550  9.19781770E-03 -6.98934724E-02 -1.78212388E-02  1.16957811E-01  1.84553778E-02
    5600  4.72498005E-02 -5.33477644E-02 -2.03984470E-03  1.32555449E-01  4.26723082E-02
    5650  3.60483976E-02 -5.57524525E-05 -1.14042825E-02  9.34985449E-02  2.40972136E-02
    5700  4.46182007E-02 -9.70022176E-02  1.76691422E-02  1.36426164E-01  2.82741180E-02
    5750  1.47880898E-01  3.89951019E-02 -8.09832143E-02  2.03183701E-01  6.21891718E-02
    5800  1.65106440E-02 -3.49345186E-02  7.06628681E-02  1.30190130E-01  4.37989291E-02
    5850 -2.47944473E-02  1.10768668E-02 -7.13406227E-02  1.06836899E-01  2.94137269E-02
    5900 -4.45517461E-02 -3.10691686E-02  4.48783127E-02  1.28722573E-01  3.86814645E-02
    5950 -3.14098040E-02  7.53881494E-02 -8.20500813E-02  1.26264011E-01  3.04302154E-02
    6000  3.23834870E-02  9.37281905E-02  3.81324536E-02  1.77055204E-01  4.80964015E-02
    6050 -5.57977310E-03 -1.82565851E-02  8.18839076E-02  1.31911357E-01  2.55096650E-02
    6100 -6.38754239E-03 -5.57827756E-02  6.98327878E-02  1.15614056E-01  5.53552994E-02
    6150  3.10330010E-02 -1.09958913E-02 -1.93032802E-02  8.27246896E-02  4.35958962E-02
    6200  8.49389139E-02  1.16769573E-02 -6.41003260E-02  1.35261941E-01  3.64165026E-02
    6250 -7.52129519E-02 -5.25529007E-02  3.87425796E-02  1.49489837E-01  4.18362809E-02
    6300  8.47518074E-03 -2.05298742E-02 -6.44759671E-02  9.46500945E-02  3.80357828E-02
    6350  8.14113911E-02  1.03271985E-01 -6.60755316E-02  1.68342919E-01  5.79628633E-02
    6400  2.62572695E-02 -1.88639761E-02 -7.33896531E-03  8.47734312E-02  2.82877145E-02
    6450 -1.02578718E-01  5.56961907E-02  5.48405443E-02  1.58524625E-01  1.68125817E-02
    6500 -6.87213554E-02 -1.70849625E-02  9.06052397E-02  1.37020189E-01  4.73891004E-02
    6550  4.56586673E-02  2.82090475E-02  3.33761394E-02  1.33506742E-01  1.67289259E-02
    6600  5.45335397E-02 -5.61466299E-02  1.17768314E-01  1.66415684E-01  2.68865396E-02
    6650  6.81124060E-02 -2.54166213E-02  1.14279650E-01  1.52115668E-01  9.15929555E-02
    6700  4.12360183E-02 -2.95347450E-03 -8.77292647E-02  1.25832885E-01  4.06680086E-02
    6750  9.11347011E-02  3.41917305E-02  7.24741980E-02  1.30957272E-01  4.03202781E-02
    6800  1.18254608E-02  3.80967743E-02  1.94815497E-03  1.09835416E-01  3.44671520E-02
    6850 -2.28781961E-02 -4.64992016E-02  1.11470746E-01  1.48743816E-01  4.09844361E-02
    6900 -7.10683119E-03  2.59451625E-02 -1.69183343E-03  9.45318101E-02  5.63476156E-02
    6950  8.95131493E-05 -7.25243312E-02  1.04732634E-01  1.62836153E-01  4.96686364E-02
    7000  1.41903388E-02  1.40107945E-02  3.29684299E-02  8.42774040E-02  2.84085566E-02
    7050 -9.15142470E-02 -2.16946972E-02 -1.60547042E-01  2.07606837E-01  5.48325456E-02
    7100  2.11782085E-03  2.53631290E-02 -5.61480849E-02  1.25093944E-01  4.54262096E-02
    7150 -2.68080710E-02  7.99199672E-02  4.00779472E-02  1.17529121E-01  5.09097677E-02
    7200  3.88119760E-02 -5.80909374E-02  2.45417341E-02  8.93714010E-02  2.97917558E-02
    7250 -1.07208445E-02  6.90505997E-02 -4.97353361E-02  1.22563367E-01  2.68763551E-02
    7300 -5.97960112E-03 -2.63072759E-04 -3.82693016E-02  1.03381117E-01  3.56611210E-02
    7350 -5.63030365E-02 -1.03495785E-03 -8.69385024E-02  1.56302751E-01  4.86238572E-02
    7400 -3.54273907E-03 -6.69894486E-02  1.47475646E-02  1.19140671E-01  5.39675789E-02
    7450 -7.98272665E-02  1.92111315E-01 -8.84806954E-03  2.28557536E-01  2.42834730E-02
    7500 -4.21758440E-02 -1.31388950E-02  6.92745833E-02  1.04153909E-01  2.83644002E-02
    7550  2.95219278E-02  3.61558232E-02 -5.92645654E-02  1.06976022E-01  4.31159456E-02
    7600 -3.58594833E-03 -1.76872389E-02 -1.28808706E-02  1.00156799E-01  3.49196196E-02
    7650  2.90721603E-02  3.13751790E-02 -4.64434013E-03  9.16544740E-02  5.19723007E-02
    7700  7.33884981E-02  2.78451202E-02  3.05998653E-02  1.11958071E-01  4.33165202E-02
    7750 -4.21862472E-02  4.01716865E-02  4.13806933E-02  1.25110397E-01  3.39680539E-02
    7800 -3.00070910E-02 -8.09828841E-03 -1.32624557E-02  8.83327421E-02  3.64807768E-02
    7850 -1.65025302E-02 -1.08962515E-02  1.14764646E-01  1.37669582E-01  1.34166173E-02
    7900 -2.75836678E-02 -1.72146678E-02 -5.18449008E-02  1.11749871E-01  2.76112219E-02
    7950  9.06126672E-02  3.42558027E-02  8.55022662E-02  1.48118172E-01  5.68233698E-02
    8000  1.54681111E-02  1.85893699E-02  2.91643135E-02  1.12574614E-01  2.87754421E-02
    8050  3.74780359E-02 -4.58548598E-02 -8.05716635E-02  1.07429223E-01  1.57153234E-02
    8100 -2.17165305E-02 -1.70161978E-02  6.22288348E-02  1.02818475E-01  3.58723534E-02
    8150  5.49122901E-02  6.22833270E-02  4.27116342E-02  1.45269665E-01  4.73195455E-02
    8200  1.06288491E-03  5.91057824E-02 -1.88943379E-02  1.06075564E-01  3.79978748E-02
    8250 -3.61731777E-02 -5.34440260E-02  2.75789417E-02  9.58953259E-02  3.24952532E-02
    8300 -2.01552599E-02  2.04362631E-02  1.49715003E-01  1.70434719E-01  4.17829781E-02
    8350  2.01745762E-04 -9.44370285E-02 -4.62174548E-02  1.25778046E-01  2.02622551E-02
    8400  2.57336280E-02  7.34034311E-02 -4.47898848E-02  1.31511579E-01  4.12754693E-02
    8450  8.00430216E-02 -3.03165755E-03  8.19634837E-03  9.78426401E-02  4.67493466E-02
