   #Iter           <M>_x           <M>_y           <M>_z             <M>        M_{stdv}
       0 -7.42596118E-01 -4.09958238E-02  4.27741526E-01  2.00580880E+00  4.40315403E-03
      50 -7.08010459E-01 -1.44741080E-02  4.28424437E-01  2.01553882E+00  6.55457907E-03
     100 -6.94140334E-01  8.02916118E-03  4.14563311E-01  2.01953904E+00  5.44006847E-03
     150 -6.92458898E-01  1.69009390E-02  4.48760017E-01  2.01872231E+00  7.40796980E-03
     200 -7.07399342E-01  2.15043761E-02  4.40164965E-01  2.01476053E+00  7.29877285E-03
     250 -7.14544933E-01  1.86082214E-02  4.43232739E-01  2.01758195E+00  8.01832801E-03
     300 -7.06781212E-01 -9.48121664E-03  4.39017924E-01  2.02166402E+00  4.76776648E-03
     350 -7.04933081E-01 -1.91270318E-02  4.62579021E-01  2.01781245E+00  7.64867546E-03
     400 -6.94400955E-01  3.44399593E-02  4.52351307E-01  2.02058665E+00  8.11754287E-03
     450 -7.03105299E-01  7.94685174E-04  4.59749775E-01  2.02196229E+00  8.28945734E-03
     500 -6.92191555E-01 -3.66156109E-03  4.75118219E-01  2.01216284E+00  5.83491515E-03
     550 -6.99437193E-01 -2.11030965E-02  4.72175535E-01  2.01994423E+00  3.99754192E-03
     600 -6.99108601E-01 -2.26682938E-02  4.64183340E-01  2.01990008E+00  4.75893986E-03
     650 -7.09997020E-01 -3.06151918E-02  4.60970265E-01  2.02104261E+00  6.31379080E-03
     700 -7.21066630E-01 -1.73826667E-02  4.59545294E-01  2.01910854E+00  6.31600801E-03
     750 -7.20130118E-01 -8.26502889E-03  4.66715406E-01  2.02221638E+00  5.88274855E-03
     800 -7.16449240E-01 -2.65454663E-02  4.67505385E-01  2.01662803E+00  5.66904534E-03
     850 -7.41049367E-01  4.98484743E-03  4.45912774E-01  2.01501563E+00  1.17522603E-02
     900 -7.59168205E-01  3.50968212E-03  4.48292635E-01  2.00752174E+00  7.60831289E-03
     950 -7.80936221E-01 -1.80111190E-04  4.42111363E-01  2.01623072E+00  4.49520227E-03
    1000 -7.72469714E-01  2.93997469E-02  4.40698395E-01  2.01654529E+00  5.18759493E-03
    1050 -7.80769321E-01  5.17972431E-02  4.19575850E-01  2.01589655E+00  6.67370659E-03
    1100 -7.49306852E-01  3.53173236E-02  4.41211588E-01  2.01767449E+00  5.18601127E-03
    1150 -7.31256756E-01  3.86851109E-02  4.61517910E-01  2.01241410E+00  4.65131795E-03
    1200 -7.27928551E-01  3.33371847E-02  4.47018485E-01  2.00848594E+00  7.53337454E-03
    1250 -7.35252867E-01  5.76656792E-02  4.18443785E-01  2.01316172E+00  7.43222926E-03
    1300 -7.02296344E-01  3.49872218E-02  4.16981847E-01  2.01515080E+00  7.48611824E-03
    1350 -6.96270190E-01  4.60250974E-02  4.23433239E-01  2.01316035E+00  6.67142632E-03
    1400 -6.95094456E-01  4.05430160E-02  4.28841800E-01  2.00789965E+00  8.84401210E-03
    1450 -6.86868036E-01  3.91844112E-02  4.26801696E-01  2.01059581E+00  9.08825650E-03
    1500 -6.70728772E-01  1.17059684E-02  4.31886732E-01  2.00695349E+00  5.61873835E-03
    1550 -6.95805162E-01 -2.71301559E-02  4.53236846E-01  2.01035795E+00  6.92415498E-03
    1600 -7.22989953E-01 -4.44983589E-02  4.48071625E-01  2.00861219E+00  4.56591405E-03
    1650 -7.35009087E-01 -5.78892544E-02  4.41816532E-01  2.01587027E+00  8.31338730E-03
    1700 -7.61298835E-01 -5.23768106E-02  4.47140623E-01  2.02253853E+00  6.27735362E-03
    1750 -7.75518685E-01 -6.10536063E-02  4.39178302E-01  2.01129006E+00  7.25432375E-03
    1800 -7.81427283E-01 -5.49645920E-02  4.52836199E-01  2.01424867E+00  7.40068284E-03
    1850 -7.55944408E-01 -5.38970171E-02  4.74726938E-01  2.01217733E+00  6.93945896E-03
    1900 -7.37237960E-01 -5.38401890E-02  4.61777945E-01  2.01284879E+00  1.08684133E-02
    1950 -7.27435074E-01 -4.13806281E-02  4.65909885E-01  2.00552536E+00  7.89903573E-03
