   #Iter           <M>_x           <M>_y           <M>_z             <M>        M_{stdv}
       0 -6.45273504E-02 -8.85247338E-02 -3.58278701E-02  1.44793214E-01  5.07250869E-02
      50 -5.43729222E-02  4.74908276E-02  3.55200556E-02  1.26910059E-01  4.27393561E-02
     100  2.57076709E-02 -1.24137637E-01  6.90495284E-02  1.59562804E-01  4.92790155E-02
     150  5.13078262E-02 -4.98804641E-03 -1.62037763E-02  1.29267152E-01  6.15712687E-02
     200 -3.51735421E-02 -3.68853854E-02 -6.05633317E-02  1.31272487E-01  4.42933947E-02
     250 -1.39203170E-02  1.05652859E-01  2.60274339E-02  1.37457487E-01  4.67702423E-02
     300  4.74879845E-02  2.27513757E-02 -5.13182159E-02  1.27464073E-01  5.22986747E-02
     350  9.72017071E-03 -2.55600109E-02 -1.88542910E-02  9.15697076E-02  2.77196006E-02
     400  4.31730732E-02  2.79712443E-02  2.76435601E-03  1.03655437E-01  2.70461938E-02
     450  3.48821497E-02  4.23862644E-02 -6.19143642E-02  1.35633773E-01  3.77381680E-02
     500 -4.12049516E-02  3.94016968E-02  1.08407176E-01  1.50421960E-01  5.95268738E-02
     550 -1.32928731E-01  1.68355373E-02  2.44083531E-02  1.70282567E-01  3.50312547E-02
     600  2.02806861E-02  7.53934114E-02  9.72806943E-02  1.56944273E-01  5.38526236E-02
     650 -9.36025828E-02 -3.57815033E-02  1.60918264E-03  1.28835579E-01  3.41301826E-02
     700  4.42827942E-02  7.87933728E-02 -4.62676749E-02  1.47883678E-01  8.45570357E-02
     750  7.66103392E-02  6.67618560E-02 -8.50374391E-02  1.66635771E-01  5.00743510E-02
     800  5.49202632E-02 -5.11922370E-02 -7.43679506E-03  1.16301180E-01  4.29003530E-02
     850  3.42584588E-02  4.72936252E-02  8.26988941E-03  9.01976317E-02  2.72864491E-02
     900 -1.40981624E-02  6.87605355E-02  2.70842217E-02  1.49717343E-01  5.11529054E-02
     950 -4.44899758E-02  4.15556623E-02 -1.18979800E-02  1.28962499E-01  5.67159083E-02
    1000 -3.82957914E-02 -6.99680936E-02 -1.00640961E-01  1.53545952E-01  6.50825101E-02
    1050 -2.31189611E-02 -9.94103073E-02 -9.75584348E-02  1.74327566E-01  7.30831799E-02
    1100  8.44570392E-02  7.85996280E-02 -1.85089621E-03  1.64441863E-01  2.00376702E-02
    1150 -1.76521730E-02  3.99972478E-04  7.67945326E-02  1.04345771E-01  3.72284069E-02
    1200 -7.51979794E-02  2.58766469E-02 -4.41204372E-02  1.08947881E-01  3.20240094E-02
    1250  5.95291954E-02 -1.07017073E-01  8.14577241E-02  1.66866615E-01  8.72542284E-02
    1300  5.82841072E-02 -1.03920229E-02 -4.69533155E-02  1.01256591E-01  4.01920923E-02
    1350 -4.00043995E-02 -1.07869652E-01  7.17062657E-02  1.65389649E-01  4.87579557E-02
    1400  8.31970441E-02 -2.55541886E-02 -6.37612981E-03  1.51788578E-01  5.29081255E-02
    1450  1.56160455E-02  4.95086892E-02 -1.16674808E-01  1.48284954E-01  2.58281058E-02
    1500  4.22213610E-02  4.26752687E-02  4.17604797E-02  1.05378550E-01  5.23958175E-02
    1550  3.52483350E-02 -7.00370444E-02  7.36578182E-02  1.17531290E-01  5.95586695E-02
    1600 -2.99043316E-02  5.10781897E-02 -3.15588467E-02  1.14388254E-01  6.40378418E-02
    1650 -4.09590427E-02 -3.27680900E-02  1.46779693E-02  1.13167955E-01  4.98680135E-02
    1700 -2.44400462E-02  6.57474421E-02 -3.22389154E-02  1.11815634E-01  3.49514313E-02
    1750  4.97475175E-02  2.39542036E-02 -1.32636334E-01  1.72498535E-01  3.42894269E-02
    1800  1.27859557E-02  3.64784662E-02  5.65049912E-02  8.46116263E-02  2.83186999E-02
    1850 -6.73210027E-02 -3.95629364E-02  6.90881232E-02  1.18697727E-01  7.24006059E-02
